dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
winequalityc,50,3,,,0.561025641025641,,42,xgboost,0.1
winequalityc,50,3,,,0.561025641025641,,43,xgboost,0.1
winequalityc,50,3,,,0.561025641025641,,44,xgboost,0.1
winequalityc,50,3,,,0.561025641025641,,45,xgboost,0.1
winequalityc,50,3,,,0.561025641025641,,46,xgboost,0.1
winequalityc,50,6,,,0.5948717948717949,,42,xgboost,0.1
winequalityc,50,6,,,0.5948717948717949,,43,xgboost,0.1
winequalityc,50,6,,,0.5948717948717949,,44,xgboost,0.1
winequalityc,50,6,,,0.5948717948717949,,45,xgboost,0.1
winequalityc,50,6,,,0.5948717948717949,,46,xgboost,0.1
winequalityc,50,9,,,0.6225641025641026,,42,xgboost,0.1
winequalityc,50,9,,,0.6225641025641026,,43,xgboost,0.1
winequalityc,50,9,,,0.6225641025641026,,44,xgboost,0.1
winequalityc,50,9,,,0.6225641025641026,,45,xgboost,0.1
winequalityc,50,9,,,0.6225641025641026,,46,xgboost,0.1
winequalityc,100,3,,,0.5743589743589743,,42,xgboost,0.1
winequalityc,100,3,,,0.5743589743589743,,43,xgboost,0.1
winequalityc,100,3,,,0.5743589743589743,,44,xgboost,0.1
winequalityc,100,3,,,0.5743589743589743,,45,xgboost,0.1
winequalityc,100,3,,,0.5743589743589743,,46,xgboost,0.1
winequalityc,100,6,,,0.6061538461538462,,42,xgboost,0.1
winequalityc,100,6,,,0.6061538461538462,,43,xgboost,0.1
winequalityc,100,6,,,0.6061538461538462,,44,xgboost,0.1
winequalityc,100,6,,,0.6061538461538462,,45,xgboost,0.1
winequalityc,100,6,,,0.6061538461538462,,46,xgboost,0.1
winequalityc,100,9,,,0.6430769230769231,,42,xgboost,0.1
winequalityc,100,9,,,0.6430769230769231,,43,xgboost,0.1
winequalityc,100,9,,,0.6430769230769231,,44,xgboost,0.1
winequalityc,100,9,,,0.6430769230769231,,45,xgboost,0.1
winequalityc,100,9,,,0.6430769230769231,,46,xgboost,0.1
winequalityc,200,3,,,0.5723076923076923,,42,xgboost,0.1
winequalityc,200,3,,,0.5723076923076923,,43,xgboost,0.1
winequalityc,200,3,,,0.5723076923076923,,44,xgboost,0.1
winequalityc,200,3,,,0.5723076923076923,,45,xgboost,0.1
winequalityc,200,3,,,0.5723076923076923,,46,xgboost,0.1
winequalityc,200,6,,,0.6358974358974359,,42,xgboost,0.1
winequalityc,200,6,,,0.6358974358974359,,43,xgboost,0.1
winequalityc,200,6,,,0.6358974358974359,,44,xgboost,0.1
winequalityc,200,6,,,0.6358974358974359,,45,xgboost,0.1
winequalityc,200,6,,,0.6358974358974359,,46,xgboost,0.1
winequalityc,200,9,,,0.642051282051282,,42,xgboost,0.1
winequalityc,200,9,,,0.642051282051282,,43,xgboost,0.1
winequalityc,200,9,,,0.642051282051282,,44,xgboost,0.1
winequalityc,200,9,,,0.642051282051282,,45,xgboost,0.1
winequalityc,200,9,,,0.642051282051282,,46,xgboost,0.1
winequalityc,500,3,,,0.5815384615384616,,42,xgboost,0.1
winequalityc,500,3,,,0.5815384615384616,,43,xgboost,0.1
winequalityc,500,3,,,0.5815384615384616,,44,xgboost,0.1
winequalityc,500,3,,,0.5815384615384616,,45,xgboost,0.1
winequalityc,500,3,,,0.5815384615384616,,46,xgboost,0.1
winequalityc,500,6,,,0.6338461538461538,,42,xgboost,0.1
winequalityc,500,6,,,0.6338461538461538,,43,xgboost,0.1
winequalityc,500,6,,,0.6338461538461538,,44,xgboost,0.1
winequalityc,500,6,,,0.6338461538461538,,45,xgboost,0.1
winequalityc,500,6,,,0.6338461538461538,,46,xgboost,0.1
winequalityc,500,9,,,0.638974358974359,,42,xgboost,0.1
winequalityc,500,9,,,0.638974358974359,,43,xgboost,0.1
winequalityc,500,9,,,0.638974358974359,,44,xgboost,0.1
winequalityc,500,9,,,0.638974358974359,,45,xgboost,0.1
winequalityc,500,9,,,0.638974358974359,,46,xgboost,0.1
