dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
car_evaluation,50,3,,,0.9111969111969112,,42,xgboost,0.1
car_evaluation,50,3,,,0.9111969111969112,,43,xgboost,0.1
car_evaluation,50,3,,,0.9111969111969112,,44,xgboost,0.1
car_evaluation,50,3,,,0.9111969111969112,,45,xgboost,0.1
car_evaluation,50,3,,,0.9111969111969112,,46,xgboost,0.1
car_evaluation,50,6,,,0.9768339768339769,,42,xgboost,0.1
car_evaluation,50,6,,,0.9768339768339769,,43,xgboost,0.1
car_evaluation,50,6,,,0.9768339768339769,,44,xgboost,0.1
car_evaluation,50,6,,,0.9768339768339769,,45,xgboost,0.1
car_evaluation,50,6,,,0.9768339768339769,,46,xgboost,0.1
car_evaluation,50,9,,,0.9845559845559846,,42,xgboost,0.1
car_evaluation,50,9,,,0.9845559845559846,,43,xgboost,0.1
car_evaluation,50,9,,,0.9845559845559846,,44,xgboost,0.1
car_evaluation,50,9,,,0.9845559845559846,,45,xgboost,0.1
car_evaluation,50,9,,,0.9845559845559846,,46,xgboost,0.1
car_evaluation,100,3,,,0.9691119691119691,,42,xgboost,0.1
car_evaluation,100,3,,,0.9691119691119691,,43,xgboost,0.1
car_evaluation,100,3,,,0.9691119691119691,,44,xgboost,0.1
car_evaluation,100,3,,,0.9691119691119691,,45,xgboost,0.1
car_evaluation,100,3,,,0.9691119691119691,,46,xgboost,0.1
car_evaluation,100,6,,,0.9806949806949807,,42,xgboost,0.1
car_evaluation,100,6,,,0.9806949806949807,,43,xgboost,0.1
car_evaluation,100,6,,,0.9806949806949807,,44,xgboost,0.1
car_evaluation,100,6,,,0.9806949806949807,,45,xgboost,0.1
car_evaluation,100,6,,,0.9806949806949807,,46,xgboost,0.1
car_evaluation,100,9,,,0.9806949806949807,,42,xgboost,0.1
car_evaluation,100,9,,,0.9806949806949807,,43,xgboost,0.1
car_evaluation,100,9,,,0.9806949806949807,,44,xgboost,0.1
car_evaluation,100,9,,,0.9806949806949807,,45,xgboost,0.1
car_evaluation,100,9,,,0.9806949806949807,,46,xgboost,0.1
car_evaluation,200,3,,,0.972972972972973,,42,xgboost,0.1
car_evaluation,200,3,,,0.972972972972973,,43,xgboost,0.1
car_evaluation,200,3,,,0.972972972972973,,44,xgboost,0.1
car_evaluation,200,3,,,0.972972972972973,,45,xgboost,0.1
car_evaluation,200,3,,,0.972972972972973,,46,xgboost,0.1
car_evaluation,200,6,,,0.9768339768339769,,42,xgboost,0.1
car_evaluation,200,6,,,0.9768339768339769,,43,xgboost,0.1
car_evaluation,200,6,,,0.9768339768339769,,44,xgboost,0.1
car_evaluation,200,6,,,0.9768339768339769,,45,xgboost,0.1
car_evaluation,200,6,,,0.9768339768339769,,46,xgboost,0.1
car_evaluation,200,9,,,0.9806949806949807,,42,xgboost,0.1
car_evaluation,200,9,,,0.9806949806949807,,43,xgboost,0.1
car_evaluation,200,9,,,0.9806949806949807,,44,xgboost,0.1
car_evaluation,200,9,,,0.9806949806949807,,45,xgboost,0.1
car_evaluation,200,9,,,0.9806949806949807,,46,xgboost,0.1
car_evaluation,500,3,,,0.9652509652509652,,42,xgboost,0.1
car_evaluation,500,3,,,0.9652509652509652,,43,xgboost,0.1
car_evaluation,500,3,,,0.9652509652509652,,44,xgboost,0.1
car_evaluation,500,3,,,0.9652509652509652,,45,xgboost,0.1
car_evaluation,500,3,,,0.9652509652509652,,46,xgboost,0.1
car_evaluation,500,6,,,0.9768339768339769,,42,xgboost,0.1
car_evaluation,500,6,,,0.9768339768339769,,43,xgboost,0.1
car_evaluation,500,6,,,0.9768339768339769,,44,xgboost,0.1
car_evaluation,500,6,,,0.9768339768339769,,45,xgboost,0.1
car_evaluation,500,6,,,0.9768339768339769,,46,xgboost,0.1
car_evaluation,500,9,,,0.9806949806949807,,42,xgboost,0.1
car_evaluation,500,9,,,0.9806949806949807,,43,xgboost,0.1
car_evaluation,500,9,,,0.9806949806949807,,44,xgboost,0.1
car_evaluation,500,9,,,0.9806949806949807,,45,xgboost,0.1
car_evaluation,500,9,,,0.9806949806949807,,46,xgboost,0.1
