dataset,N,r,lin_dim,val_rmse,val_r2,val_accuracy,num_params,converged_epoch,seed,num_swipes,eps_start,eps_decay,early_stopping,model_type
appliances,3,8,,76.22899857607098,0.32032843287498314,,2240,51,2582264110,100,5.0,0.25,10,tt
appliances,3,8,,77.04339298740793,0.3057282803750241,,2240,30,1011906602,100,5.0,0.25,10,tt
appliances,3,8,,76.20669218113076,0.3207261503959661,,2240,30,1729841207,100,5.0,0.25,10,tt
appliances,3,8,,77.06800900122695,0.3052845581604764,,2240,33,3653141251,100,5.0,0.25,10,tt
appliances,3,8,,77.93440053054913,0.2895769043746398,,2240,30,826749499,100,5.0,0.25,10,tt
appliances,3,8,,76.46144977898103,0.3161769586897666,,2240,30,1399498030,100,5.0,0.25,10,tt
appliances,3,8,,76.73808744572194,0.31121986143214186,,2240,28,358916519,100,5.0,0.25,10,tt
appliances,3,8,,76.94405739919442,0.3075174390953389,,2240,32,328531638,100,5.0,0.25,10,tt
appliances,3,8,,76.1161156699454,0.3223399113331882,,2240,49,787755760,100,5.0,0.25,10,tt
appliances,3,8,,76.69532964373039,0.31198721232438864,,2240,30,4192420569,100,5.0,0.25,10,tt
appliances,3,12,,74.88824635978364,0.34402695284928464,,4704,28,2582264110,100,5.0,0.25,10,tt
appliances,3,12,,75.07684707987849,0.34071874945839464,,4704,28,1011906602,100,5.0,0.25,10,tt
appliances,3,12,,75.13721999750197,0.3396580033608174,,4704,30,1729841207,100,5.0,0.25,10,tt
appliances,3,12,,75.10526163518325,0.34021961479077767,,4704,28,3653141251,100,5.0,0.25,10,tt
appliances,3,12,,75.12371727021213,0.33989531894755454,,4704,28,826749499,100,5.0,0.25,10,tt
appliances,3,12,,75.05894914232782,0.34103305056736144,,4704,28,1399498030,100,5.0,0.25,10,tt
appliances,3,12,,74.92383465297333,0.3434033434247805,,4704,28,358916519,100,5.0,0.25,10,tt
appliances,3,12,,75.25051663472797,0.33766509138799006,,4704,28,328531638,100,5.0,0.25,10,tt
appliances,3,12,,74.90236917077128,0.34377951597228595,,4704,30,787755760,100,5.0,0.25,10,tt
appliances,3,12,,75.1970179723073,0.3386065184377951,,4704,28,4192420569,100,5.0,0.25,10,tt
appliances,3,16,,74.74954227292604,0.3464546203950867,,8064,28,2582264110,100,5.0,0.25,10,tt
appliances,3,16,,74.79391209971044,0.3456785273079175,,8064,28,1011906602,100,5.0,0.25,10,tt
appliances,3,16,,74.85271096822535,0.3446493396646544,,8064,28,1729841207,100,5.0,0.25,10,tt
appliances,3,16,,75.0134910875711,0.34183099098780967,,8064,28,3653141251,100,5.0,0.25,10,tt
appliances,3,16,,74.67488262983616,0.3477594871784885,,8064,28,826749499,100,5.0,0.25,10,tt
appliances,3,16,,74.32963239352749,0.35377665447191053,,8064,28,1399498030,100,5.0,0.25,10,tt
appliances,3,16,,75.10209197299683,0.34027530294800445,,8064,28,358916519,100,5.0,0.25,10,tt
appliances,3,16,,74.70983883455169,0.34714870110079843,,8064,28,328531638,100,5.0,0.25,10,tt
appliances,3,16,,74.9930350180477,0.3421899054994786,,8064,28,787755760,100,5.0,0.25,10,tt
appliances,3,16,,74.89667408445304,0.3438793016069557,,8064,28,4192420569,100,5.0,0.25,10,tt
appliances,4,8,,76.88920787573562,0.3085043587330435,,4032,37,2582264110,100,5.0,0.25,10,tt
appliances,4,8,,77.21580282545659,0.30261748259545196,,4032,39,1011906602,100,5.0,0.25,10,tt
appliances,4,8,,76.75135728571188,0.3109816279083948,,4032,33,1729841207,100,5.0,0.25,10,tt
appliances,4,8,,76.61767787608576,0.3133796925065515,,4032,37,3653141251,100,5.0,0.25,10,tt
appliances,4,8,,77.4343687044239,0.2986638942917641,,4032,34,826749499,100,5.0,0.25,10,tt
appliances,4,8,,77.68343036607834,0.29414505195815255,,4032,37,1399498030,100,5.0,0.25,10,tt
appliances,4,8,,77.8808355962857,0.2905531276811395,,4032,31,358916519,100,5.0,0.25,10,tt
appliances,4,8,,78.40841312920432,0.28090875310193864,,4032,37,328531638,100,5.0,0.25,10,tt
appliances,4,8,,78.25706453716278,0.2836821394013058,,4032,31,787755760,100,5.0,0.25,10,tt
appliances,4,8,,78.02536524706862,0.28791753061495695,,4032,31,4192420569,100,5.0,0.25,10,tt
appliances,4,12,,76.42335914038242,0.3168581063387831,,8736,31,2582264110,100,5.0,0.25,10,tt
appliances,4,12,,76.8775463483837,0.3087140964594478,,8736,31,1011906602,100,5.0,0.25,10,tt
appliances,4,12,,77.67962950521728,0.2942141217919676,,8736,30,1729841207,100,5.0,0.25,10,tt
appliances,4,12,,76.54052385154618,0.3147618499495659,,8736,31,3653141251,100,5.0,0.25,10,tt
appliances,4,12,,77.0293410578959,0.30598151344806646,,8736,31,826749499,100,5.0,0.25,10,tt
appliances,4,12,,76.7870969761297,0.3103397881381138,,8736,30,1399498030,100,5.0,0.25,10,tt
appliances,4,12,,77.32992961812447,0.30055446323832635,,8736,31,358916519,100,5.0,0.25,10,tt
appliances,4,12,,77.64219996123082,0.29489411677219013,,8736,34,328531638,100,5.0,0.25,10,tt
appliances,4,12,,76.60870959932159,0.3135404240955988,,8736,31,787755760,100,5.0,0.25,10,tt
appliances,4,12,,76.65925200818354,0.3126343452486755,,8736,31,4192420569,100,5.0,0.25,10,tt
appliances,4,16,,77.27231094854525,0.3015963911762233,,15232,30,2582264110,100,5.0,0.25,10,tt
appliances,4,16,,76.751411484961,0.31098065478445547,,15232,31,1011906602,100,5.0,0.25,10,tt
appliances,4,16,,77.27859866435485,0.301482727121834,,15232,31,1729841207,100,5.0,0.25,10,tt
appliances,4,16,,77.0697060551707,0.30525396226014856,,15232,30,3653141251,100,5.0,0.25,10,tt
appliances,4,16,,76.85284478200673,0.3091582599927095,,15232,31,826749499,100,5.0,0.25,10,tt
appliances,4,16,,77.45066059099764,0.2983687465304413,,15232,31,1399498030,100,5.0,0.25,10,tt
appliances,4,16,,76.5520197479209,0.314555997730687,,15232,31,358916519,100,5.0,0.25,10,tt
appliances,4,16,,76.50188058476716,0.31545359217512614,,15232,31,328531638,100,5.0,0.25,10,tt
appliances,4,16,,76.41891773069477,0.31693750679680077,,15232,31,787755760,100,5.0,0.25,10,tt
appliances,4,16,,76.08654991603055,0.32286625559146254,,15232,30,4192420569,100,5.0,0.25,10,tt
