dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
ai4i,50,3,0.1183520733508706,0.5652933813860389,,,42,xgboost,0.1
ai4i,50,3,0.1183520733508706,0.5652933813860389,,,43,xgboost,0.1
ai4i,50,3,0.1183520733508706,0.5652933813860389,,,44,xgboost,0.1
ai4i,50,3,0.1183520733508706,0.5652933813860389,,,45,xgboost,0.1
ai4i,50,3,0.1183520733508706,0.5652933813860389,,,46,xgboost,0.1
ai4i,50,6,0.12148234132411491,0.5419943679920729,,,42,xgboost,0.1
ai4i,50,6,0.12148234132411491,0.5419943679920729,,,43,xgboost,0.1
ai4i,50,6,0.12148234132411491,0.5419943679920729,,,44,xgboost,0.1
ai4i,50,6,0.12148234132411491,0.5419943679920729,,,45,xgboost,0.1
ai4i,50,6,0.12148234132411491,0.5419943679920729,,,46,xgboost,0.1
ai4i,50,9,0.12101671026162727,0.5454986294382075,,,42,xgboost,0.1
ai4i,50,9,0.12101671026162727,0.5454986294382075,,,43,xgboost,0.1
ai4i,50,9,0.12101671026162727,0.5454986294382075,,,44,xgboost,0.1
ai4i,50,9,0.12101671026162727,0.5454986294382075,,,45,xgboost,0.1
ai4i,50,9,0.12101671026162727,0.5454986294382075,,,46,xgboost,0.1
ai4i,100,3,0.11713817598340025,0.574164929467371,,,42,xgboost,0.1
ai4i,100,3,0.11713817598340025,0.574164929467371,,,43,xgboost,0.1
ai4i,100,3,0.11713817598340025,0.574164929467371,,,44,xgboost,0.1
ai4i,100,3,0.11713817598340025,0.574164929467371,,,45,xgboost,0.1
ai4i,100,3,0.11713817598340025,0.574164929467371,,,46,xgboost,0.1
ai4i,100,6,0.12378806489269645,0.5244435686589453,,,42,xgboost,0.1
ai4i,100,6,0.12378806489269645,0.5244435686589453,,,43,xgboost,0.1
ai4i,100,6,0.12378806489269645,0.5244435686589453,,,44,xgboost,0.1
ai4i,100,6,0.12378806489269645,0.5244435686589453,,,45,xgboost,0.1
ai4i,100,6,0.12378806489269645,0.5244435686589453,,,46,xgboost,0.1
ai4i,100,9,0.12332121172154474,0.5280238229509289,,,42,xgboost,0.1
ai4i,100,9,0.12332121172154474,0.5280238229509289,,,43,xgboost,0.1
ai4i,100,9,0.12332121172154474,0.5280238229509289,,,44,xgboost,0.1
ai4i,100,9,0.12332121172154474,0.5280238229509289,,,45,xgboost,0.1
ai4i,100,9,0.12332121172154474,0.5280238229509289,,,46,xgboost,0.1
ai4i,200,3,0.11604534924363608,0.5820734216217336,,,42,xgboost,0.1
ai4i,200,3,0.11604534924363608,0.5820734216217336,,,43,xgboost,0.1
ai4i,200,3,0.11604534924363608,0.5820734216217336,,,44,xgboost,0.1
ai4i,200,3,0.11604534924363608,0.5820734216217336,,,45,xgboost,0.1
ai4i,200,3,0.11604534924363608,0.5820734216217336,,,46,xgboost,0.1
ai4i,200,6,0.12507848424123313,0.5144770862732424,,,42,xgboost,0.1
ai4i,200,6,0.12507848424123313,0.5144770862732424,,,43,xgboost,0.1
ai4i,200,6,0.12507848424123313,0.5144770862732424,,,44,xgboost,0.1
ai4i,200,6,0.12507848424123313,0.5144770862732424,,,45,xgboost,0.1
ai4i,200,6,0.12507848424123313,0.5144770862732424,,,46,xgboost,0.1
ai4i,200,9,0.12371891019494323,0.524974763246828,,,42,xgboost,0.1
ai4i,200,9,0.12371891019494323,0.524974763246828,,,43,xgboost,0.1
ai4i,200,9,0.12371891019494323,0.524974763246828,,,44,xgboost,0.1
ai4i,200,9,0.12371891019494323,0.524974763246828,,,45,xgboost,0.1
ai4i,200,9,0.12371891019494323,0.524974763246828,,,46,xgboost,0.1
ai4i,500,3,0.11872182380986139,0.5625729550391104,,,42,xgboost,0.1
ai4i,500,3,0.11872182380986139,0.5625729550391104,,,43,xgboost,0.1
ai4i,500,3,0.11872182380986139,0.5625729550391104,,,44,xgboost,0.1
ai4i,500,3,0.11872182380986139,0.5625729550391104,,,45,xgboost,0.1
ai4i,500,3,0.11872182380986139,0.5625729550391104,,,46,xgboost,0.1
ai4i,500,6,0.12655161497834297,0.5029730990253762,,,42,xgboost,0.1
ai4i,500,6,0.12655161497834297,0.5029730990253762,,,43,xgboost,0.1
ai4i,500,6,0.12655161497834297,0.5029730990253762,,,44,xgboost,0.1
ai4i,500,6,0.12655161497834297,0.5029730990253762,,,45,xgboost,0.1
ai4i,500,6,0.12655161497834297,0.5029730990253762,,,46,xgboost,0.1
ai4i,500,9,0.12375993504481415,0.5246596768942428,,,42,xgboost,0.1
ai4i,500,9,0.12375993504481415,0.5246596768942428,,,43,xgboost,0.1
ai4i,500,9,0.12375993504481415,0.5246596768942428,,,44,xgboost,0.1
ai4i,500,9,0.12375993504481415,0.5246596768942428,,,45,xgboost,0.1
ai4i,500,9,0.12375993504481415,0.5246596768942428,,,46,xgboost,0.1
