dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
abalone,50,3,2.2526028676956225,0.4942417266568603,,,42,xgboost,0.1
abalone,50,3,2.2526028676956225,0.4942417266568603,,,43,xgboost,0.1
abalone,50,3,2.2526028676956225,0.4942417266568603,,,44,xgboost,0.1
abalone,50,3,2.2526028676956225,0.4942417266568603,,,45,xgboost,0.1
abalone,50,3,2.2526028676956225,0.4942417266568603,,,46,xgboost,0.1
abalone,50,6,2.2612745084258585,0.4903402881695391,,,42,xgboost,0.1
abalone,50,6,2.2612745084258585,0.4903402881695391,,,43,xgboost,0.1
abalone,50,6,2.2612745084258585,0.4903402881695391,,,44,xgboost,0.1
abalone,50,6,2.2612745084258585,0.4903402881695391,,,45,xgboost,0.1
abalone,50,6,2.2612745084258585,0.4903402881695391,,,46,xgboost,0.1
abalone,50,9,2.3261494499970805,0.46067697965893994,,,42,xgboost,0.1
abalone,50,9,2.3261494499970805,0.46067697965893994,,,43,xgboost,0.1
abalone,50,9,2.3261494499970805,0.46067697965893994,,,44,xgboost,0.1
abalone,50,9,2.3261494499970805,0.46067697965893994,,,45,xgboost,0.1
abalone,50,9,2.3261494499970805,0.46067697965893994,,,46,xgboost,0.1
abalone,100,3,2.255116567482581,0.4931123364537352,,,42,xgboost,0.1
abalone,100,3,2.255116567482581,0.4931123364537352,,,43,xgboost,0.1
abalone,100,3,2.255116567482581,0.4931123364537352,,,44,xgboost,0.1
abalone,100,3,2.255116567482581,0.4931123364537352,,,45,xgboost,0.1
abalone,100,3,2.255116567482581,0.4931123364537352,,,46,xgboost,0.1
abalone,100,6,2.2804997373241704,0.48163725190712026,,,42,xgboost,0.1
abalone,100,6,2.2804997373241704,0.48163725190712026,,,43,xgboost,0.1
abalone,100,6,2.2804997373241704,0.48163725190712026,,,44,xgboost,0.1
abalone,100,6,2.2804997373241704,0.48163725190712026,,,45,xgboost,0.1
abalone,100,6,2.2804997373241704,0.48163725190712026,,,46,xgboost,0.1
abalone,100,9,2.346984327128336,0.45097248583811533,,,42,xgboost,0.1
abalone,100,9,2.346984327128336,0.45097248583811533,,,43,xgboost,0.1
abalone,100,9,2.346984327128336,0.45097248583811533,,,44,xgboost,0.1
abalone,100,9,2.346984327128336,0.45097248583811533,,,45,xgboost,0.1
abalone,100,9,2.346984327128336,0.45097248583811533,,,46,xgboost,0.1
abalone,200,3,2.2732273490986854,0.4849380410676244,,,42,xgboost,0.1
abalone,200,3,2.2732273490986854,0.4849380410676244,,,43,xgboost,0.1
abalone,200,3,2.2732273490986854,0.4849380410676244,,,44,xgboost,0.1
abalone,200,3,2.2732273490986854,0.4849380410676244,,,45,xgboost,0.1
abalone,200,3,2.2732273490986854,0.4849380410676244,,,46,xgboost,0.1
abalone,200,6,2.3125069084797985,0.4669845371096306,,,42,xgboost,0.1
abalone,200,6,2.3125069084797985,0.4669845371096306,,,43,xgboost,0.1
abalone,200,6,2.3125069084797985,0.4669845371096306,,,44,xgboost,0.1
abalone,200,6,2.3125069084797985,0.4669845371096306,,,45,xgboost,0.1
abalone,200,6,2.3125069084797985,0.4669845371096306,,,46,xgboost,0.1
abalone,200,9,2.3838322420272196,0.43359756809101835,,,42,xgboost,0.1
abalone,200,9,2.3838322420272196,0.43359756809101835,,,43,xgboost,0.1
abalone,200,9,2.3838322420272196,0.43359756809101835,,,44,xgboost,0.1
abalone,200,9,2.3838322420272196,0.43359756809101835,,,45,xgboost,0.1
abalone,200,9,2.3838322420272196,0.43359756809101835,,,46,xgboost,0.1
abalone,500,3,2.3233756494740794,0.4619624366563643,,,42,xgboost,0.1
abalone,500,3,2.3233756494740794,0.4619624366563643,,,43,xgboost,0.1
abalone,500,3,2.3233756494740794,0.4619624366563643,,,44,xgboost,0.1
abalone,500,3,2.3233756494740794,0.4619624366563643,,,45,xgboost,0.1
abalone,500,3,2.3233756494740794,0.4619624366563643,,,46,xgboost,0.1
abalone,500,6,2.384438051995794,0.433309648635946,,,42,xgboost,0.1
abalone,500,6,2.384438051995794,0.433309648635946,,,43,xgboost,0.1
abalone,500,6,2.384438051995794,0.433309648635946,,,44,xgboost,0.1
abalone,500,6,2.384438051995794,0.433309648635946,,,45,xgboost,0.1
abalone,500,6,2.384438051995794,0.433309648635946,,,46,xgboost,0.1
abalone,500,9,2.3985011516383756,0.4266054072143327,,,42,xgboost,0.1
abalone,500,9,2.3985011516383756,0.4266054072143327,,,43,xgboost,0.1
abalone,500,9,2.3985011516383756,0.4266054072143327,,,44,xgboost,0.1
abalone,500,9,2.3985011516383756,0.4266054072143327,,,45,xgboost,0.1
abalone,500,9,2.3985011516383756,0.4266054072143327,,,46,xgboost,0.1
