dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
obesity,50,3,1.0074923684039248,0.7179939998622745,,,42,xgboost,0.1
obesity,50,3,1.0074923684039248,0.7179939998622745,,,43,xgboost,0.1
obesity,50,3,1.0074923684039248,0.7179939998622745,,,44,xgboost,0.1
obesity,50,3,1.0074923684039248,0.7179939998622745,,,45,xgboost,0.1
obesity,50,3,1.0074923684039248,0.7179939998622745,,,46,xgboost,0.1
obesity,50,6,0.5891336708960433,0.9035721445740831,,,42,xgboost,0.1
obesity,50,6,0.5891336708960433,0.9035721445740831,,,43,xgboost,0.1
obesity,50,6,0.5891336708960433,0.9035721445740831,,,44,xgboost,0.1
obesity,50,6,0.5891336708960433,0.9035721445740831,,,45,xgboost,0.1
obesity,50,6,0.5891336708960433,0.9035721445740831,,,46,xgboost,0.1
obesity,50,9,0.6394005784663277,0.8864150298591031,,,42,xgboost,0.1
obesity,50,9,0.6394005784663277,0.8864150298591031,,,43,xgboost,0.1
obesity,50,9,0.6394005784663277,0.8864150298591031,,,44,xgboost,0.1
obesity,50,9,0.6394005784663277,0.8864150298591031,,,45,xgboost,0.1
obesity,50,9,0.6394005784663277,0.8864150298591031,,,46,xgboost,0.1
obesity,100,3,0.886968163391369,0.7814298341406342,,,42,xgboost,0.1
obesity,100,3,0.886968163391369,0.7814298341406342,,,43,xgboost,0.1
obesity,100,3,0.886968163391369,0.7814298341406342,,,44,xgboost,0.1
obesity,100,3,0.886968163391369,0.7814298341406342,,,45,xgboost,0.1
obesity,100,3,0.886968163391369,0.7814298341406342,,,46,xgboost,0.1
obesity,100,6,0.5878221517166156,0.9040009987331985,,,42,xgboost,0.1
obesity,100,6,0.5878221517166156,0.9040009987331985,,,43,xgboost,0.1
obesity,100,6,0.5878221517166156,0.9040009987331985,,,44,xgboost,0.1
obesity,100,6,0.5878221517166156,0.9040009987331985,,,45,xgboost,0.1
obesity,100,6,0.5878221517166156,0.9040009987331985,,,46,xgboost,0.1
obesity,100,9,0.6307238917951817,0.889476817152907,,,42,xgboost,0.1
obesity,100,9,0.6307238917951817,0.889476817152907,,,43,xgboost,0.1
obesity,100,9,0.6307238917951817,0.889476817152907,,,44,xgboost,0.1
obesity,100,9,0.6307238917951817,0.889476817152907,,,45,xgboost,0.1
obesity,100,9,0.6307238917951817,0.889476817152907,,,46,xgboost,0.1
obesity,200,3,0.835996309836865,0.805829370153429,,,42,xgboost,0.1
obesity,200,3,0.835996309836865,0.805829370153429,,,43,xgboost,0.1
obesity,200,3,0.835996309836865,0.805829370153429,,,44,xgboost,0.1
obesity,200,3,0.835996309836865,0.805829370153429,,,45,xgboost,0.1
obesity,200,3,0.835996309836865,0.805829370153429,,,46,xgboost,0.1
obesity,200,6,0.5844453150980453,0.9051007933248207,,,42,xgboost,0.1
obesity,200,6,0.5844453150980453,0.9051007933248207,,,43,xgboost,0.1
obesity,200,6,0.5844453150980453,0.9051007933248207,,,44,xgboost,0.1
obesity,200,6,0.5844453150980453,0.9051007933248207,,,45,xgboost,0.1
obesity,200,6,0.5844453150980453,0.9051007933248207,,,46,xgboost,0.1
obesity,200,9,0.6306761542479598,0.8894935468378383,,,42,xgboost,0.1
obesity,200,9,0.6306761542479598,0.8894935468378383,,,43,xgboost,0.1
obesity,200,9,0.6306761542479598,0.8894935468378383,,,44,xgboost,0.1
obesity,200,9,0.6306761542479598,0.8894935468378383,,,45,xgboost,0.1
obesity,200,9,0.6306761542479598,0.8894935468378383,,,46,xgboost,0.1
obesity,500,3,0.7797823771886552,0.8310642163884243,,,42,xgboost,0.1
obesity,500,3,0.7797823771886552,0.8310642163884243,,,43,xgboost,0.1
obesity,500,3,0.7797823771886552,0.8310642163884243,,,44,xgboost,0.1
obesity,500,3,0.7797823771886552,0.8310642163884243,,,45,xgboost,0.1
obesity,500,3,0.7797823771886552,0.8310642163884243,,,46,xgboost,0.1
obesity,500,6,0.5817227341198216,0.9059828911733979,,,42,xgboost,0.1
obesity,500,6,0.5817227341198216,0.9059828911733979,,,43,xgboost,0.1
obesity,500,6,0.5817227341198216,0.9059828911733979,,,44,xgboost,0.1
obesity,500,6,0.5817227341198216,0.9059828911733979,,,45,xgboost,0.1
obesity,500,6,0.5817227341198216,0.9059828911733979,,,46,xgboost,0.1
obesity,500,9,0.6306685062452179,0.8894962269725688,,,42,xgboost,0.1
obesity,500,9,0.6306685062452179,0.8894962269725688,,,43,xgboost,0.1
obesity,500,9,0.6306685062452179,0.8894962269725688,,,44,xgboost,0.1
obesity,500,9,0.6306685062452179,0.8894962269725688,,,45,xgboost,0.1
obesity,500,9,0.6306685062452179,0.8894962269725688,,,46,xgboost,0.1
