dataset,num_channels,num_layers,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,early_stopping
obesity,16,1,1.01056790977488,0.716269629594169,,689,42,mlp,40
obesity,16,1,0.9476625865838177,0.7504932559886743,,689,43,mlp,40
obesity,16,1,0.8019909668235305,0.8213044358868556,,689,44,mlp,40
obesity,16,1,1.0067517825128967,0.7184084405290121,,689,45,mlp,40
obesity,16,1,1.0352358233520873,0.7022488809530277,,689,46,mlp,40
obesity,64,1,0.843938709599469,0.8021224003836903,,2753,42,mlp,40
obesity,64,1,0.8454965416588067,0.8013911989951307,,2753,43,mlp,40
obesity,64,1,0.9049479894830027,0.7724787015635584,,2753,44,mlp,40
obesity,64,1,0.7580789602050592,0.8403372132268474,,2753,45,mlp,40
obesity,64,1,0.843991028110963,0.8020978654684179,,2753,46,mlp,40
obesity,256,1,0.7996519590950337,0.8223452476099202,,11009,42,mlp,40
obesity,256,1,0.8618075923678004,0.7936542871532419,,11009,43,mlp,40
obesity,256,1,0.8507263387103079,0.7989266209720451,,11009,44,mlp,40
obesity,256,1,0.8592940115010639,0.7948562033556367,,11009,45,mlp,40
obesity,256,1,0.8575351300195048,0.795695157978318,,11009,46,mlp,40
obesity,16,3,0.7411002958219027,0.8474090447645766,,1297,42,mlp,40
obesity,16,3,0.6182555296594545,0.893803345056271,,1297,43,mlp,40
obesity,16,3,0.6065844837923201,0.897774930954026,,1297,44,mlp,40
obesity,16,3,0.5930240809164367,0.9022943953436426,,1297,45,mlp,40
obesity,16,3,0.7471818086720939,0.8448944285769041,,1297,46,mlp,40
obesity,64,3,0.6984449983796206,0.8644688130240361,,11329,42,mlp,40
obesity,64,3,0.6299134252229035,0.8897606744639504,,11329,43,mlp,40
obesity,64,3,0.6995553346878493,0.8640375555498574,,11329,44,mlp,40
obesity,64,3,0.7353336823676351,0.8497744725327951,,11329,45,mlp,40
obesity,64,3,0.7417615759721887,0.8471366109548422,,11329,46,mlp,40
obesity,256,3,0.7227727256940756,0.8548629370999821,,143617,42,mlp,40
obesity,256,3,0.6352260690351951,0.887893332179966,,143617,43,mlp,40
obesity,256,3,0.6680883167687907,0.8759940360473767,,143617,44,mlp,40
obesity,256,3,0.6821326836990126,0.8707255983999075,,143617,45,mlp,40
obesity,256,3,0.7569462594047973,0.8408139842893783,,143617,46,mlp,40
obesity,16,5,0.7879955307958098,0.827486801548339,,1905,42,mlp,40
obesity,16,5,0.7303140108367296,0.8518184669569012,,1905,43,mlp,40
obesity,16,5,0.7068203095621173,0.8611989158533593,,1905,44,mlp,40
obesity,16,5,0.7061662316341545,0.861455684704352,,1905,45,mlp,40
obesity,16,5,0.6373034529804729,0.8871588868799467,,1905,46,mlp,40
obesity,64,5,0.6533625262397426,0.8814003896745128,,19905,42,mlp,40
obesity,64,5,0.6578094161159367,0.8797804798462324,,19905,43,mlp,40
obesity,64,5,0.6645445773158799,0.877306076215478,,19905,44,mlp,40
obesity,64,5,0.81368416688653,0.8160556091171987,,19905,45,mlp,40
obesity,64,5,0.863489604748288,0.7928480405027508,,19905,46,mlp,40
obesity,256,5,0.6182860109778077,0.8937928733542386,,276225,42,mlp,40
obesity,256,5,0.6557101008160431,0.8805465861212864,,276225,43,mlp,40
obesity,256,5,0.6311163921154962,0.8893392169031945,,276225,44,mlp,40
obesity,256,5,0.6652779448993246,0.8770351255564122,,276225,45,mlp,40
obesity,256,5,0.6839949623605648,0.8700187752490034,,276225,46,mlp,40
