seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,Growing TT,56,1,0.16078677099789826,0.005633354187011719,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,2,0.19297700269644288,0.01538848876953125,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,3,0.1292832532469968,0.024705171585083008,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,4,0.06545645314761402,0.034189701080322266,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,5,0.0011306191766117144,0.04371500015258789,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,6,0.005230756583779926,0.053128957748413086,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,7,0.004620512342245372,0.06274151802062988,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,8,0.0043458324081137875,0.0717313289642334,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,9,0.010087320379023677,0.08105254173278809,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Growing TT,56,10,0.019865625191403023,0.0897524356842041,0.9999525476953419,0.0010637123880099027,5,2352,10
42,Poly.Reg.,56,1,0.16078677099790648,0.001653909683227539,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,2,0.19297700271619034,0.003200531005859375,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,3,0.12928325090141826,0.005096435546875,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,4,0.06545904088828007,0.007317543029785156,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,5,2.0434122358818836e-15,0.00917816162109375,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,6,0.024355200018173703,0.011180639266967773,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,7,0.017183223431462037,0.013754844665527344,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,8,0.03596209642965845,0.016093015670776367,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,9,0.03694453417606136,0.018486976623535156,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,10,0.04962351303286722,0.021202802658081055,1.0,2.0019764901594663e-15,5,56,10
42,CPD,56,2,0.19297700271618737,0.028709888458251953,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,3,0.12928325090145773,0.08975696563720703,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,4,0.06545904088740485,0.18262434005737305,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,5,1.2083684954550108e-08,0.3920254707336426,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,6,0.004908421294223709,2.00998592376709,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,7,0.024931889165949867,2.2815229892730713,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,8,0.04672565559006711,2.6605186462402344,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,9,0.07220042239523047,2.947169303894043,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,10,0.29139300280961794,3.264542818069458,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,TT,56,2,0.19297700271611345,0.02243185043334961,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,3,0.12928325090179085,0.07804584503173828,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,4,0.0654590409054989,0.17169761657714844,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,5,7.568876244310372e-08,0.3098483085632324,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,6,0.008905764110374473,0.49990272521972656,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,7,0.010567567281456695,0.7467913627624512,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,8,0.03460772142143238,1.0779790878295898,0.9999999999996521,9.108171551058387e-08,5,1824,10
42,TT,56,9,0.050322024467128655,1.502485990524292,0.9999999999996521,9.108171551058387e-08,5,1824,10
