seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,Growing TT,792,1,0.013128543170574661,0.007189273834228516,-5609.302429938193,0.015094717350194319,1,304,10
42,Poly.Reg.,792,1,0.013128543170574651,0.0016446113586425781,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,2,0.012687557102243598,0.004195451736450195,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,3,0.008212294873012727,0.009997129440307617,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,4,0.0077909918889529865,0.017026424407958984,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,5,9.085851063502354e-15,0.03191208839416504,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,6,0.006256295406976272,0.056993722915649414,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,7,0.006420650447333769,0.09876060485839844,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,8,0.007238820421268241,0.16437005996704102,1.0,8.920102129155323e-15,5,792,10
42,Poly.Reg.,792,9,0.007500329136963536,0.27205562591552734,1.0,8.920102129155323e-15,5,792,10
42,CPD,792,2,0.01268755710224355,0.03231978416442871,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,3,0.008212294873011733,0.09937691688537598,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,4,0.007790991888911541,0.20245814323425293,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,5,7.611592327349681e-06,0.410564661026001,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,6,0.020085475525583908,1.9486396312713623,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,7,0.05515223821563524,2.241145372390747,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,8,0.13987829847213124,2.637620210647583,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,9,0.16001709181613122,2.9557108879089355,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,CPD,792,10,0.3872918523908834,3.323568344116211,0.9984644513996527,7.897027165197108e-06,5,4000,10
42,TT,792,2,0.012687557102243448,0.03029036521911621,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,3,0.008212294873011368,0.9020535945892334,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,4,0.007790991888940131,2.604740619659424,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,5,1.6756149275880052e-09,5.42090916633606,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,6,0.000358052930543119,6.17827296257019,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,7,0.0010432278867343473,10.631704807281494,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,8,0.0024883822528573556,13.791579246520996,0.9999999999640766,1.2078698036605797e-09,5,35264,10
42,TT,792,9,0.004277989506833175,20.342101097106934,0.9999999999640766,1.2078698036605797e-09,5,35264,10
