seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,CPD,330,7,0.05720810508645648,2.1334331035614014,1.0,5.405796838290319e-13,3,2400,8
42,CPD,330,8,0.04214035667443594,2.5204460620880127,1.0,5.405796838290319e-13,3,2400,8
42,TT,330,2,0.038787697767573306,0.029632091522216797,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,3,1.008633190667377e-11,0.1505284309387207,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,4,3.515546578325552e-08,0.35446763038635254,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,5,0.0025692283823887533,0.7917180061340332,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,6,0.008869808266712038,1.4040229320526123,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,7,0.026937079535634123,2.1503677368164062,1.0,6.093746238146625e-12,3,4992,8
42,TT,330,8,0.025274505412027862,2.9642350673675537,1.0,6.093746238146625e-12,3,4992,8
42,Growing CPD,330,1,0.044652428731447306,0.005953311920166016,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,2,0.03878769776748351,0.014951467514038086,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,3,2.1823556094576534e-10,0.02345418930053711,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,4,3.124770833445593e-07,0.03195953369140625,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,5,0.0003315966469372431,0.04084181785583496,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,6,0.0006344995300197589,0.04919743537902832,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,7,0.0008177075070165217,0.057999372482299805,1.0,1.6201756003681232e-10,3,2400,8
42,Growing CPD,330,8,0.0009520586489019574,0.06622719764709473,1.0,1.6201756003681232e-10,3,2400,8
42,Growing TT,792,1,0.037537315375371846,0.004823446273803711,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,2,0.03205651233516664,0.025934696197509766,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,3,5.419758065935885e-11,0.047461748123168945,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,4,1.8243179735783956e-11,0.06830048561096191,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,5,1.560567146440558e-11,0.08767867088317871,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,6,1.5382627972928648e-11,0.10346388816833496,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,7,2.920320951587165e-11,0.12482309341430664,1.0,1.7713138800621034e-11,6,23232,8
42,Growing TT,792,8,3.4977743032414296e-10,0.1332383155822754,1.0,1.7713138800621034e-11,6,23232,8
42,Poly.Reg.,792,1,0.03753731537537161,0.002049684524536133,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,2,0.03205651233518755,0.004364967346191406,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,3,4.829277290738334e-17,0.008543729782104492,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,4,1.1138697122843617e-16,0.015280961990356445,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,5,1.385022559614491e-14,0.02904200553894043,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,6,0.0050912558794211004,0.05195784568786621,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,7,0.00721794394795546,0.09131002426147461,1.0,3.1031676915590914e-17,3,120,8
42,Poly.Reg.,792,8,0.008169039236575927,0.1611931324005127,1.0,3.1031676915590914e-17,3,120,8
42,CPD,792,2,0.03205651233518747,0.03448367118835449,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,3,4.654935712779469e-13,0.10915803909301758,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,4,1.8375313955799247e-11,0.21529412269592285,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,5,1.6287851235813627e-05,0.4408743381500244,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,6,0.06599358037558908,1.9498271942138672,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,7,0.20399052166120785,2.2376325130462646,1.0,2.7450818869043096e-13,3,2400,8
42,CPD,792,8,0.45230215952570724,2.614863634109497,1.0,2.7450818869043096e-13,3,2400,8
42,TT,792,2,0.03205651233518703,0.023989200592041016,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,3,8.033235151361163e-12,0.15000033378601074,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,4,2.8999239548064944e-12,0.3837549686431885,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,5,6.453609003555325e-07,0.7292401790618896,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,6,0.0037640659179082785,1.3560526371002197,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,7,0.01348692828152864,1.9438121318817139,1.0,1.139279791438347e-12,4,9600,8
42,TT,792,8,0.023161586999845038,2.7061808109283447,1.0,1.139279791438347e-12,4,9600,8
42,Growing CPD,792,1,0.03753731537537185,0.006579875946044922,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,2,0.03205651233499719,0.015944719314575195,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,3,1.2182629207296485e-11,0.024901390075683594,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,4,1.544165780655675e-11,0.03405308723449707,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,5,3.7667054612355836e-07,0.04250311851501465,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,6,1.8747816624066645e-06,0.05147218704223633,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,7,3.0676148489389527e-06,0.05996227264404297,1.0,5.103680661487852e-12,3,2400,8
42,Growing CPD,792,8,4.477116334007673e-06,0.06836819648742676,1.0,5.103680661487852e-12,3,2400,8
42,Growing TT,1716,1,0.043555877275142305,0.004897594451904297,0.4200156014812425,0.01687178256060982,1,192,8
42,Poly.Reg.,1716,1,0.043555877275142395,0.0013537406921386719,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,2,0.03559422002296176,0.004048585891723633,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,3,6.71840009630679e-17,0.008819580078125,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,4,6.820010432109696e-17,0.01799607276916504,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,5,1.3200542269354407e-16,0.0400998592376709,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,6,2.3370432253862322e-15,0.08556604385375977,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,7,0.0014396966767739414,0.1759016513824463,1.0,3.3005365091058e-17,3,120,8
42,Poly.Reg.,1716,8,0.0025095056050408577,0.33214473724365234,1.0,3.3005365091058e-17,3,120,8
42,CPD,1716,2,0.03559422002296178,0.03760409355163574,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,3,2.1721210004978413e-13,0.11586451530456543,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,4,1.9945684891296613e-12,0.23021841049194336,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,5,2.23000685208281e-10,0.4613649845123291,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,6,0.0038774732153794614,1.9518318176269531,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,7,0.022239212324483244,2.2242462635040283,1.0,2.0782762773654869e-13,3,2400,8
42,CPD,1716,8,0.07561550996814242,2.660372734069824,1.0,2.0782762773654869e-13,3,2400,8
42,TT,1716,2,0.03559422002296179,0.029683351516723633,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,3,5.1058185453563976e-12,0.2619924545288086,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,4,1.790293063782136e-12,0.682293176651001,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,5,1.2417255333725376e-11,1.1213655471801758,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,6,3.2612544728643e-08,1.7159061431884766,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,7,0.0017407335148801077,2.7121479511260986,1.0,5.198094558693491e-13,4,9600,8
42,TT,1716,8,0.011043247378148578,4.119261980056763,1.0,5.198094558693491e-13,4,9600,8
42,Growing CPD,1716,1,0.043555877275142325,0.0055162906646728516,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,2,0.035594220022954204,0.013647794723510742,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,3,3.6630033018371063e-13,0.02192378044128418,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,4,9.625400230817114e-12,0.031026124954223633,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,5,2.6151452209509578e-08,0.040460824966430664,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,6,3.687367287189476e-08,0.0491633415222168,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,7,4.485390313703838e-08,0.05839872360229492,1.0,3.658795702686245e-13,3,2400,8
42,Growing CPD,1716,8,4.920109905459853e-08,0.06719708442687988,1.0,3.658795702686245e-13,3,2400,8
42,Growing TT,3432,1,0.04550358677012715,0.005872488021850586,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,2,0.03750323937775342,0.03609943389892578,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,3,1.97392781373987e-11,0.07182574272155762,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,4,8.397701227244713e-12,0.10088992118835449,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,5,7.350041706156294e-12,0.1328883171081543,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,6,7.283432876380605e-12,0.15348076820373535,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,7,1.3112455721075857e-11,0.1773364543914795,1.0,2.6278912438811507e-12,6,23232,8
42,Growing TT,3432,8,6.104259484012723e-10,0.1846165657043457,1.0,2.6278912438811507e-12,6,23232,8
42,Poly.Reg.,3432,1,0.045503586770127266,0.0010950565338134766,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,2,0.0375032393777612,0.0039479732513427734,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,3,7.198735160697231e-17,0.010416746139526367,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,4,7.043663370077617e-17,0.025635480880737305,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,5,1.0437816880086972e-16,0.05823802947998047,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,6,1.2181370020894455e-16,0.13874483108520508,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,7,7.862508643905457e-15,0.31784892082214355,1.0,1.2757001226805672e-16,4,330,8
42,Poly.Reg.,3432,8,0.0007234527405093192,0.649691104888916,1.0,1.2757001226805672e-16,4,330,8
42,CPD,3432,2,0.03750323937776119,0.03984832763671875,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,3,3.0208200268514066e-13,0.1185765266418457,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,4,1.0600673787767322e-12,0.2431480884552002,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,5,2.0039717794661192e-10,0.48677849769592285,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,6,0.0010339467193642353,2.0268619060516357,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,7,0.0036669457566152236,2.313190460205078,1.0,3.0465155074666703e-13,3,2400,8
42,CPD,3432,8,0.010662629046748345,2.8875715732574463,1.0,3.0465155074666703e-13,3,2400,8
42,TT,3432,2,0.03750323937776109,0.023799896240234375,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,3,5.009452746502903e-12,0.2849712371826172,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,4,1.4151571753534484e-12,0.9050614833831787,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,5,4.1040823668345845e-12,1.5190560817718506,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,6,2.4127428753452826e-12,2.430908441543579,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,7,5.519561943351012e-05,3.997100591659546,1.0,7.081275009276092e-13,4,9600,8
42,TT,3432,8,0.030779536589107117,5.4128663539886475,1.0,7.081275009276092e-13,4,9600,8
42,Growing CPD,3432,1,0.04550358677012716,0.005623817443847656,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,2,0.03750323937770392,0.013922691345214844,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,3,5.323616159463718e-11,0.02235889434814453,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,4,1.858735307485261e-11,0.030626296997070312,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,5,2.640050545872629e-08,0.03885364532470703,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,6,2.927105102471629e-08,0.046982526779174805,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,7,3.195403051365283e-08,0.055275917053222656,1.0,1.3355245563719262e-11,4,3200,8
42,Growing CPD,3432,8,3.324190504438905e-08,0.06334662437438965,1.0,1.3355245563719262e-11,4,3200,8
43,Growing TT,120,1,0.06544308197408934,0.004207611083984375,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,2,0.03795358619064135,0.01676464080810547,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,3,6.02343649024209e-06,0.029338598251342773,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,4,5.083203886989107e-05,0.04194140434265137,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,5,5.208365324076181e-05,0.05435490608215332,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,6,5.3115886549203484e-05,0.06664347648620605,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,7,5.305415490875918e-05,0.07898378372192383,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Growing TT,120,8,5.3047028667481436e-05,0.08608412742614746,0.9999999997315528,2.757544039740316e-06,3,9408,8
43,Poly.Reg.,120,1,0.06544308197408945,0.0008161067962646484,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,2,0.03795358619120672,0.0023729801177978516,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,3,6.9338313068647124e-15,0.004964113235473633,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,4,0.030937835550215245,0.007806301116943359,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,5,0.032303799707192125,0.011586904525756836,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,6,0.03776905346596189,0.014937877655029297,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,7,0.040894583030409194,0.019875764846801758,1.0,2.90844795410501e-15,3,120,8
43,Poly.Reg.,120,8,0.044174476942081244,0.02721118927001953,1.0,2.90844795410501e-15,3,120,8
43,CPD,120,2,0.03795358619120552,0.036663055419921875,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,3,1.3023469481417164e-08,0.10719990730285645,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,4,0.004346870851407633,0.21835827827453613,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,5,0.012961925891233062,0.4355936050415039,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,6,0.025221839138011945,1.8979177474975586,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,7,0.03350330820873412,2.163808822631836,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,CPD,120,8,0.06360592845632546,2.5905089378356934,0.9999999999999989,5.626065450235985e-09,3,2400,8
43,TT,120,2,0.03795358619120916,0.030234336853027344,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,3,5.826835263912604e-09,0.19193625450134277,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,4,0.0036924177188727182,0.402146577835083,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,5,0.007478532731381614,0.6912932395935059,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,6,0.02391507537846176,1.0806937217712402,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,7,0.016925175482916856,1.176598310470581,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,TT,120,8,0.011625529198151822,1.84714937210083,0.9999999999999998,2.3428904947910643e-09,3,4992,8
43,Growing CPD,120,1,0.06544308197408938,0.005436897277832031,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,2,0.037953586190757484,0.014279365539550781,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,3,1.9138571245589852e-07,0.024594783782958984,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,4,0.0016952475279285756,0.033257246017456055,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,5,0.005242849326381647,0.04198050498962402,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,6,0.009965255162288418,0.0505223274230957,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,7,0.015987378551436577,0.05917215347290039,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing CPD,120,8,0.020773837749048136,0.06733179092407227,0.9999999999997321,8.711772556347714e-08,3,2400,8
43,Growing TT,330,1,0.08316717462497378,0.004459381103515625,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,2,0.037137104862211015,0.023845434188842773,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,3,2.3351106353487083e-11,0.041977882385253906,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,4,1.8631920171178657e-11,0.05936169624328613,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,5,2.393906437618876e-11,0.07684016227722168,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,6,7.553244630791669e-11,0.09596061706542969,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,7,3.635841450812571e-10,0.11398887634277344,1.0,8.223149672878338e-12,4,14016,8
43,Growing TT,330,8,7.849187072624611e-09,0.12193059921264648,1.0,8.223149672878338e-12,4,14016,8
43,Poly.Reg.,330,1,0.0831671746249734,0.0019812583923339844,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,2,0.037137104862240984,0.004285335540771484,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,3,6.822937411307401e-17,0.007949352264404297,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,4,1.1623922542189536e-14,0.012283086776733398,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,5,0.012090663287686227,0.019597768783569336,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,6,0.016511687412223367,0.029935836791992188,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,7,0.019279345002481497,0.04621315002441406,1.0,7.39651590160867e-17,3,120,8
43,Poly.Reg.,330,8,0.021691636903605163,0.07120203971862793,1.0,7.39651590160867e-17,3,120,8
43,CPD,330,2,0.03713710486224179,0.03645586967468262,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,3,6.17075458962897e-13,0.10718297958374023,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,4,4.003396363260724e-08,0.2222602367401123,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,5,0.00352308861326604,0.44567179679870605,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,6,0.0058992926220050096,1.9403407573699951,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,7,0.025489735309584757,2.2438395023345947,1.0,2.2576060189352644e-13,3,2400,8
43,CPD,330,8,0.03713597458803644,2.655954360961914,1.0,2.2576060189352644e-13,3,2400,8
43,TT,330,2,0.037137104862247125,0.03154134750366211,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,3,1.0924370975308714e-11,0.20256543159484863,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,4,2.985958667183318e-10,0.5227692127227783,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,5,0.0022980997730722625,0.960219144821167,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,6,0.006474992469938922,1.3798818588256836,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,7,0.010365701292379495,1.913524866104126,1.0,5.141627494968596e-12,3,4992,8
43,TT,330,8,0.016235879550242166,2.666354179382324,1.0,5.141627494968596e-12,3,4992,8
43,Growing CPD,330,1,0.0831671746249737,0.0060465335845947266,1.0,1.7818048210206585e-12,3,2400,8
43,Growing CPD,330,2,0.03713710486217314,0.015192031860351562,1.0,1.7818048210206585e-12,3,2400,8
43,Growing CPD,330,3,8.146025139862266e-13,0.02367424964904785,1.0,1.7818048210206585e-12,3,2400,8
