seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,Growing TT,4,1,0.6422357257573622,0.22920727729797363,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,2,0.6577006594093999,0.23836278915405273,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,3,1.970672014689014e-09,0.2460794448852539,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,4,0.3641125263584359,0.25373172760009766,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,5,0.5204208510841586,0.26110053062438965,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,6,0.5877547964321688,0.2684180736541748,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,7,0.6176331660760268,0.2756836414337158,1.0,2.242207625069897e-09,3,156,8
42,Growing TT,4,8,0.6322377172332341,0.2827436923980713,1.0,2.242207625069897e-09,3,156,8
42,Poly.Reg.,4,1,0.6422357257573647,0.023112058639526367,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,2,0.6577006594100822,0.02526998519897461,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,3,1.1300202298668919e-15,0.026422500610351562,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,4,0.5013595376116394,0.027603864669799805,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,5,0.45968217976002457,0.028681278228759766,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,6,0.5401624331809136,0.029741764068603516,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,7,0.5296813193087498,0.030817270278930664,1.0,1.413977883145795e-15,3,4,8
42,Poly.Reg.,4,8,0.5555763643571323,0.03191637992858887,1.0,1.413977883145795e-15,3,4,8
42,CPD,4,2,0.6577006594100686,0.055397748947143555,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,3,5.8465868814870115e-12,0.10364198684692383,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,4,0.22859879279088338,0.17738080024719238,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,5,0.5986948366385875,0.3711075782775879,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,6,0.5937683224708322,2.1091651916503906,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,7,0.610359161720344,2.378002643585205,1.0,6.700009749454915e-12,3,600,8
42,CPD,4,8,0.6381658168039501,2.7430801391601562,1.0,6.700009749454915e-12,3,600,8
42,TT,4,2,0.6577006594098178,0.022166013717651367,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,3,1.1043369162916336e-11,0.0730600357055664,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,4,0.34105834662211776,0.15871334075927734,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,5,0.5122225604367016,0.2900221347808838,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,6,0.6074160765258514,0.4632422924041748,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,7,0.6406578165889273,0.6877520084381104,1.0,1.2649107067709172e-11,3,96,8
42,TT,4,8,0.6393378781817164,0.9726572036743164,1.0,1.2649107067709172e-11,3,96,8
42,Growing CPD,4,1,0.6422357257573642,0.0049898624420166016,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,2,0.6577006594099507,0.012670278549194336,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,3,4.585059417873313e-11,0.020009994506835938,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,4,0.38216850363705407,0.02751469612121582,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,5,0.3937435146824881,0.03482627868652344,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,6,0.4182944199780041,0.04233431816101074,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,7,0.4755593400557545,0.04964256286621094,1.0,5.253496010032741e-11,3,600,8
42,Growing CPD,4,8,0.5357805548422379,0.056962013244628906,1.0,5.253496010032741e-11,3,600,8
42,Growing TT,5,1,0.23862449702969626,0.004400491714477539,1.0,3.75541268229527e-12,3,156,8
42,Growing TT,5,2,0.23176122078543007,0.011568546295166016,1.0,3.75541268229527e-12,3,156,8
42,Growing TT,5,3,3.941775217423259e-12,0.018669605255126953,1.0,3.75541268229527e-12,3,156,8
42,Growing TT,5,4,5.824363265629547e-12,0.025768280029296875,1.0,3.75541268229527e-12,3,156,8
42,Growing TT,5,5,3.855210260931931e-09,0.0327143669128418,1.0,3.75541268229527e-12,3,156,8
42,Growing TT,5,6,1.0355575506989753e-08,0.03965926170349121,1.0,3.75541268229527e-12,3,156,8
