seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,Growing TT,56,1,0.16078677099790234,0.007002115249633789,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,2,0.1929770027150379,0.019797563552856445,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,3,0.1292832508741845,0.030446529388427734,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,4,0.06545913946386993,0.041576385498046875,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,5,8.331553690209876e-07,0.05262351036071777,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,6,9.235831888158657e-05,0.06366395950317383,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,7,8.617037260495353e-05,0.0745248794555664,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,8,8.497466305382162e-05,0.08496379852294922,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,9,8.548961286421208e-05,0.09568214416503906,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Growing TT,56,10,8.545254995831208e-05,0.10500454902648926,0.9999999999744457,7.805984993164271e-07,5,9312,10
42,Poly.Reg.,56,1,0.16078677099790648,0.001986265182495117,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,2,0.19297700271619034,0.003916501998901367,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,3,0.12928325090141826,0.007819890975952148,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,4,0.06545904088828007,0.010051727294921875,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,5,2.0434122358818836e-15,0.012600898742675781,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,6,0.024355200018173703,0.01589798927307129,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,7,0.017183223431462037,0.01883220672607422,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,8,0.03596209642965845,0.021272897720336914,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,9,0.03694453417606136,0.02367687225341797,1.0,2.0019764901594663e-15,5,56,10
42,Poly.Reg.,56,10,0.04962351303286722,0.026340961456298828,1.0,2.0019764901594663e-15,5,56,10
42,CPD,56,2,0.19297700271618737,0.03344607353210449,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,3,0.12928325090145773,0.09868454933166504,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,4,0.06545904088740485,0.19412875175476074,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,5,1.2083684954550108e-08,0.40938639640808105,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,6,0.004908421294223709,2.052769660949707,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,7,0.024931889165949867,2.326247453689575,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,8,0.04672565559006711,2.7024424076080322,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,9,0.07220042239523047,2.99434757232666,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,CPD,56,10,0.29139300280961794,3.341515064239502,0.9999999999999939,1.2118245781042023e-08,5,2000,10
42,TT,56,2,0.1929770027161606,0.028293848037719727,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,3,0.1292832509014388,0.1060175895690918,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,4,0.0654590408857794,0.23712420463562012,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,5,5.992277208600797e-09,0.4302668571472168,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,6,0.0031260635700976133,0.6935315132141113,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,7,0.0019701022211162265,1.0413017272949219,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,8,0.01767196268540417,1.4734938144683838,0.999999999999999,4.909229491783172e-09,5,7104,10
42,TT,56,9,0.03993941858142659,2.0218381881713867,0.999999999999999,4.909229491783172e-09,5,7104,10
