Epoch,Val RMSE,Val Accuracy
1,0.46319295656194565,0.4598333239555359
2,1.2051845268988746,0.75
3,1.4965037533008931,0.7368333339691162
4,1.6951029943173044,0.796999990940094
5,1.9950231341600582,0.8274999856948853
6,2.255658714326793,0.8293333053588867
7,2.532760662135532,0.8448333144187927
8,2.6645647779926476,0.8604999780654907
9,2.7014706108534177,0.8633333444595337
10,2.7821816639627595,0.8765000104904175
11,2.6396975673177976,0.8759999871253967
12,2.9937456640324096,0.878333330154419
13,3.1823116943691168,0.8815000057220459
14,3.4116832931762766,0.8896666765213013
15,3.8209703321457886,0.8998333215713501
16,3.9909688104851413,0.9014999866485596
17,4.1850448480779745,0.906166672706604
18,4.153583226192454,0.909500002861023
19,4.267398681574901,0.909500002861023
20,4.2574330683555575,0.9203333258628845
21,4.342364466941433,0.9200000166893005
22,4.651223567174103,0.9214999675750732
23,4.751879874792332,0.92166668176651
24,4.882661670910031,0.9236666560173035
25,5.156263771867024,0.9291666746139526
26,5.2705152669471085,0.9291666746139526
27,5.431096351769262,0.9316666722297668
28,5.595687103362357,0.9319999814033508
29,5.749402148764206,0.9313333034515381
30,5.836015386278097,0.9348333477973938
31,5.978656435385429,0.934166669845581
32,6.319031704468319,0.9338333010673523
33,6.401174371719927,0.9336666464805603
34,6.55817476632817,0.9353333115577698
35,6.693102312186888,0.9361666440963745
36,6.829356150064747,0.9381666779518127
37,6.929310627744288,0.9368333220481873
38,7.29837313633742,0.9366666674613953
39,7.4817330236725486,0.9361666440963745
40,7.66566505722488,0.9366666674613953
41,7.864320035936318,0.937999963760376
42,8.245255198791769,0.9369999766349792
43,8.283257283346046,0.9354999661445618
44,8.490118194995832,0.9366666674613953
45,8.527888211045703,0.9350000023841858
46,8.676012837041013,0.9366666674613953
47,8.690500060005462,0.9366666674613953
48,9.228040206526185,0.9368333220481873
49,9.430358815248645,0.9363332986831665
50,9.7285481239366,0.9350000023841858
51,10.010249733091673,0.9359999895095825
52,10.4568116831888,0.9365000128746033
53,10.47133515645089,0.9358333349227905
54,10.614564937704946,0.934333324432373
55,10.581749395597061,0.934166669845581
56,10.678950614175346,0.934333324432373
57,10.672896635828932,0.9340000152587891
58,11.32906068959333,0.934666633605957
59,11.538449904579991,0.934166669845581
60,12.004026001326958,0.9350000023841858
61,12.400792081831579,0.934333324432373
62,12.930431419393665,0.934333324432373
63,12.938588835762214,0.934666633605957
64,12.948629964307392,0.9334999918937683
65,12.898391136838748,0.934333324432373
66,12.947971288232598,0.934499979019165
67,12.948126116786266,0.934333324432373
68,13.741832561868753,0.9336666464805603
69,13.945704762357678,0.9338333010673523
70,14.628683274932223,0.934333324432373
71,15.154129064707192,0.934499979019165
72,15.773002319609835,0.934166669845581
73,15.78212977401952,0.934333324432373
74,15.6628931571583,0.9338333010673523
75,15.614684823276963,0.934166669845581
76,15.641853447985886,0.934666633605957
77,15.646752197926881,0.934666633605957
78,16.611429621101415,0.9338333010673523
79,16.80465980175888,0.934333324432373
80,17.710503004671875,0.934499979019165
81,18.361027981572516,0.9348333477973938
82,19.06209074303764,0.934333324432373
83,19.074133866625864,0.9340000152587891
84,18.85722128800761,0.9334999918937683
85,18.8119815450921,0.9351666569709778
86,18.83188228982836,0.9354999661445618
87,18.838207409927392,0.9348333477973938
88,19.98121172898425,0.9338333010673523
89,20.165927658989446,0.9336666464805603
90,21.276985284185482,0.9340000152587891
91,22.038377494372924,0.934166669845581
92,22.80993427015317,0.9336666464805603
93,22.82425142009822,0.934166669845581
94,22.537292181033287,0.9333333373069763
95,22.492815599686146,0.9334999918937683
96,22.510672170747693,0.9331666827201843
97,22.516966384787764,0.9333333373069763
98,23.82369002795058,0.9333333373069763
99,24.00396826857458,0.9336666464805603
100,25.298125119376483,0.9340000152587891
101,26.151766040604315,0.9340000152587891
102,26.98120668393584,0.9340000152587891
103,26.996980303460468,0.9340000152587891
104,26.654969315471554,0.9340000152587891
105,26.609448936733912,0.9333333373069763
106,26.62673264304998,0.9338333010673523
107,26.63245344488634,0.9334999918937683
108,28.080709552246038,0.9340000152587891
109,28.261048360629353,0.9340000152587891
110,29.71382294443911,0.9350000023841858
111,30.641715314949288,0.9351666569709778
112,31.517619288793405,0.934333324432373
113,31.534532996358088,0.934499979019165
114,31.14621956950745,0.934499979019165
115,31.09896521007522,0.934333324432373
116,31.116183183657245,0.934166669845581
117,31.120936425142894,0.934166669845581
118,32.689174477965494,0.934666633605957
119,32.87319704764849,0.934333324432373
120,34.459604362220446,0.9351666569709778
121,35.446545122251585,0.9348333477973938
122,36.36016862589546,0.934666633605957
123,36.37824475191691,0.9353333115577698
124,35.9493640165573,0.9350000023841858
125,35.90032963109345,0.934499979019165
126,35.9176506343351,0.9350000023841858
127,35.92112585508529,0.934499979019165
128,37.58742861234992,0.934333324432373
129,37.776441810360694,0.934666633605957
130,39.47197863230868,0.9353333115577698
131,40.50586307998063,0.9351666569709778
132,41.45126144858843,0.9356666803359985
133,41.47063037346312,0.9361666440963745
134,41.0073464021711,0.9356666803359985
135,40.95646405303974,0.9353333115577698
136,40.97396386803725,0.9354999661445618
137,40.97613697006379,0.9351666569709778
138,42.71791156641456,0.9350000023841858
139,42.91191461221372,0.9353333115577698
140,44.69205613573352,0.9356666803359985
141,45.76347858794942,0.9354999661445618
142,46.73693688478495,0.9354999661445618
143,46.75766783891525,0.9356666803359985
144,46.26857211919897,0.9354999661445618
145,46.21582714083068,0.9354999661445618
146,46.23361181908089,0.9351666569709778
147,46.23468072917756,0.9351666569709778
148,48.03248798450056,0.934666633605957
149,48.23131231380519,0.9350000023841858
150,50.07472683993482,0.934666633605957
151,51.17664928630089,0.9350000023841858
152,52.17500472555012,0.9350000023841858
153,52.19705979415791,0.9350000023841858
154,51.69133437091775,0.9353333115577698
155,51.63689789451909,0.9350000023841858
156,51.65524834106641,0.934499979019165
157,51.65539139227246,0.934499979019165
158,53.49611310527304,0.9340000152587891
159,53.69952943154997,0.934166669845581
160,55.59098053128953,0.9340000152587891
161,56.718195000747,0.9340000152587891
162,57.738219996820135,0.9340000152587891
163,57.76148219014958,0.9340000152587891
164,57.245147770235576,0.934333324432373
165,57.18925673318004,0.934666633605957
166,57.20858928918083,0.934499979019165
167,57.207928263842064,0.934499979019165
168,59.08250327579449,0.934166669845581
169,59.2899678008355,0.934666633605957
170,61.21933709261968,0.934499979019165
171,62.367944941170414,0.934499979019165
172,63.40700370192239,0.934499979019165
173,63.43129276310289,0.9350000023841858
174,62.90672029175033,0.9348333477973938
175,62.849672064712955,0.934499979019165
176,62.87041295166383,0.934166669845581
177,62.8690585579251,0.9340000152587891
178,64.76790716570318,0.9348333477973938
179,64.97872314912648,0.934666633605957
180,66.94035938447533,0.934666633605957
181,68.1075046908859,0.9348333477973938
182,69.1640458572686,0.934499979019165
183,69.18917594208013,0.934499979019165
184,68.6559444675198,0.934499979019165
185,68.5980961354579,0.9350000023841858
186,68.62055006893412,0.934666633605957
187,68.61862540130566,0.9348333477973938
188,70.53326106764025,0.934499979019165
189,70.74688198754777,0.934666633605957
190,72.73828235034357,0.9350000023841858
191,73.92191932148287,0.9350000023841858
192,74.99528638677053,0.9350000023841858
193,75.02112432359868,0.934666633605957
194,74.47592019103428,0.934666633605957
195,74.41753958056893,0.9354999661445618
196,74.44180143539855,0.9354999661445618
197,74.43945938574842,0.9350000023841858
198,76.36548012493185,0.9351666569709778
199,76.58170617616449,0.9351666569709778
200,78.60123997225404,0.9354999661445618
201,79.79992473037512,0.9361666440963745
