seed,name,N,degree,loss,time,r2,rmse,best_degree,num_params,max_degree
42,Growing TT,20,1,0.09368300059678403,0.004836320877075195,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,2,0.052880265586128856,0.01287984848022461,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,3,0.000703251988640498,0.020949840545654297,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,4,0.0007490564677724863,0.02871251106262207,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,5,0.0007489279961161195,0.036329030990600586,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,6,0.0007489384912947948,0.04401230812072754,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,7,0.000748938282845203,0.051619529724121094,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Growing TT,20,8,0.0007489383049478491,0.05858159065246582,0.9973864252322443,0.0012425244645922285,3,1200,8
42,Poly.Reg.,20,1,0.09368300059677832,0.0009512901306152344,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,2,0.05288026600313319,0.002058267593383789,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,3,1.2428562388358906e-14,0.003212451934814453,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,4,0.0484544314219584,0.00561833381652832,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,5,0.051847948378265465,0.007144451141357422,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,6,0.06143795205415036,0.008820772171020508,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,7,0.06731863888653578,0.01044917106628418,1.0,2.2206854281866725e-14,3,20,8
42,Poly.Reg.,20,8,0.07072924274057904,0.012101888656616211,1.0,2.2206854281866725e-14,3,20,8
42,CPD,20,2,0.05288026600314454,0.02584218978881836,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,3,9.234149960355409e-09,0.08119511604309082,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,4,0.024724142303075628,0.16688060760498047,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,5,0.023677706669019853,0.3688943386077881,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,6,0.11762734932512867,1.9624178409576416,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,7,0.12295537080631648,2.2254507541656494,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,CPD,20,8,0.1349469393983739,2.5889220237731934,0.9999999999995492,1.6318406912438417e-08,3,1200,8
42,TT,20,2,0.052880266003318,0.02260589599609375,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,3,8.319467212235446e-11,0.07951951026916504,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,4,0.01237545363916707,0.1768326759338379,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,5,0.019347697899859934,0.3207075595855713,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,6,0.00770787645722721,0.5166275501251221,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,7,0.07378214116740833,0.7712335586547852,1.0,2.8301474976346716e-11,3,672,8
42,TT,20,8,0.10646589897613118,1.0914337635040283,1.0,2.8301474976346716e-11,3,672,8
42,Growing CPD,20,1,0.09368300059678053,0.005476474761962891,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,2,0.052880265988867345,0.013380765914916992,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,3,4.847219207191274e-07,0.02124810218811035,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,4,0.03512687327068827,0.029129981994628906,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,5,0.06155352348197186,0.036995649337768555,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,6,0.08390899400106443,0.04472637176513672,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,7,0.10194451161884095,0.052452802658081055,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing CPD,20,8,0.10843918309189889,0.0601809024810791,0.9999999987582258,8.564633985999589e-07,3,1200,8
42,Growing TT,35,1,0.1242203951122715,0.004246711730957031,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,2,0.06872440883351387,0.012738227844238281,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,3,2.4046269626342045e-09,0.02058243751525879,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,4,1.2081879019712098e-08,0.02840733528137207,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,5,9.56024205555237e-08,0.036087989807128906,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,6,9.439297648471081e-08,0.04513692855834961,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,7,9.440801105140788e-08,0.052771568298339844,1.0,7.849209298714772e-10,3,1200,8
42,Growing TT,35,8,9.44404664493724e-08,0.05982160568237305,1.0,7.849209298714772e-10,3,1200,8
42,Poly.Reg.,35,1,0.12422039511227491,0.0007474422454833984,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,2,0.06872440889694814,0.001931905746459961,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,3,1.6269978258583988e-16,0.003377199172973633,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,4,4.696425570282708e-15,0.005097389221191406,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,5,0.019242202355854256,0.006958723068237305,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,6,0.019491549617863233,0.008906364440917969,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,7,0.028533790840826908,0.010956048965454102,1.0,1.2757001226805672e-16,3,20,8
42,Poly.Reg.,35,8,0.03014251508310752,0.012866020202636719,1.0,1.2757001226805672e-16,3,20,8
42,CPD,35,2,0.06872440889694993,0.025809049606323242,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,3,1.7038463534251558e-12,0.08084750175476074,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,4,3.1600249780169604e-08,0.16505837440490723,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,5,0.0017087674688078531,0.36712074279785156,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,6,0.018120906514325782,1.9652066230773926,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,7,0.03109804836370522,2.2268693447113037,1.0,5.40417733133265e-13,3,1200,8
42,CPD,35,8,0.12193932125083891,2.5897674560546875,1.0,5.40417733133265e-13,3,1200,8
42,TT,35,2,0.06872440889698099,0.022705554962158203,1.0,4.437807170149181e-12,3,672,8
42,TT,35,3,2.0127745257319332e-11,0.07977581024169922,1.0,4.437807170149181e-12,3,672,8
42,TT,35,4,2.4561774559477534e-10,0.1781904697418213,1.0,4.437807170149181e-12,3,672,8
42,TT,35,5,0.0007331072523784929,0.32352638244628906,1.0,4.437807170149181e-12,3,672,8
42,TT,35,6,0.001805974308152648,0.5224869251251221,1.0,4.437807170149181e-12,3,672,8
42,TT,35,7,0.05937035584942028,0.7816145420074463,1.0,4.437807170149181e-12,3,672,8
42,TT,35,8,0.0453035639353333,1.1079740524291992,1.0,4.437807170149181e-12,3,672,8
42,Growing CPD,35,1,0.12422039511227356,0.005286693572998047,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,2,0.06872440889612466,0.013383626937866211,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,3,3.475388375220705e-12,0.021248817443847656,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,4,1.812153810855099e-08,0.029096126556396484,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,5,0.0006410993516600214,0.03681802749633789,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,6,0.0027736207076352075,0.04471707344055176,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,7,0.005240883120380665,0.05243682861328125,1.0,1.88487388797457e-12,3,1200,8
42,Growing CPD,35,8,0.009412145360820084,0.060140371322631836,1.0,1.88487388797457e-12,3,1200,8
42,Growing TT,56,1,0.18461053324161775,0.008450984954833984,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,2,0.1191116535099368,0.016402721405029297,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,3,6.312599829536151e-10,0.024261951446533203,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,4,1.3233950748927497e-10,0.0321049690246582,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,5,2.1908844063946222e-09,0.03997325897216797,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,6,3.17350194329569e-09,0.04767417907714844,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,7,3.406144243454776e-09,0.055335283279418945,1.0,3.7350525178982846e-10,4,1776,8
42,Growing TT,56,8,3.4576004397776626e-09,0.062413692474365234,1.0,3.7350525178982846e-10,4,1776,8
42,Poly.Reg.,56,1,0.1846105332416264,0.0007579326629638672,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,2,0.11911165361044948,0.001973867416381836,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,3,1.5722524075978735e-16,0.0034525394439697266,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,4,2.017242898706343e-16,0.005283355712890625,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,5,5.627717041616541e-15,0.007491350173950195,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,6,0.027392509634785806,0.009898900985717773,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,7,0.039464017257847546,0.012475967407226562,1.0,2.810037859529239e-16,3,20,8
42,Poly.Reg.,56,8,0.042619818451205306,0.01490330696105957,1.0,2.810037859529239e-16,3,20,8
42,CPD,56,2,0.11911165361045169,0.026081323623657227,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,3,2.2490842584300655e-13,0.08016729354858398,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,4,1.2112665825130277e-11,0.16493535041809082,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,5,2.4230070037998215e-07,0.3694572448730469,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,6,0.0060608508455477494,1.9692986011505127,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,7,0.01378742532254784,2.2317559719085693,1.0,4.72990934633532e-13,3,1200,8
42,CPD,56,8,0.04461765719042989,2.595679998397827,1.0,4.72990934633532e-13,3,1200,8
42,TT,56,2,0.11911165361049515,0.02277541160583496,1.0,6.180323435422585e-12,3,672,8
42,TT,56,3,7.800065110444618e-12,0.07987236976623535,1.0,6.180323435422585e-12,3,672,8
42,TT,56,4,2.3985936730160155e-11,0.17821025848388672,1.0,6.180323435422585e-12,3,672,8
42,TT,56,5,3.6712849574765238e-09,0.32375550270080566,1.0,6.180323435422585e-12,3,672,8
42,TT,56,6,0.002321236955504817,0.5221841335296631,1.0,6.180323435422585e-12,3,672,8
42,TT,56,7,0.04963898065523543,0.781940221786499,1.0,6.180323435422585e-12,3,672,8
42,TT,56,8,0.014885246700261284,1.1082782745361328,1.0,6.180323435422585e-12,3,672,8
42,Growing CPD,56,1,0.1846105332416229,0.005370616912841797,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,2,0.11911165360873911,0.013536453247070312,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,3,3.575121322694672e-12,0.021419525146484375,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,4,8.190979367136656e-11,0.029311418533325195,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,5,2.3583091705600508e-07,0.037062883377075195,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,6,0.00040975014077735463,0.044974565505981445,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,7,0.0007768542728742283,0.052709341049194336,1.0,7.792302447490059e-12,3,1200,8
42,Growing CPD,56,8,0.0011024528963364236,0.06045413017272949,1.0,7.792302447490059e-12,3,1200,8
42,Growing TT,84,1,0.15374943123193824,0.004449605941772461,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,2,0.09502896786009056,0.012232780456542969,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,3,3.799861534829751e-09,0.01996779441833496,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,4,1.571430925967952e-11,0.027713537216186523,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,5,1.00111288341254e-09,0.03547382354736328,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,6,6.293766940309436e-10,0.04310965538024902,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,7,7.896126930073179e-10,0.05068612098693848,1.0,1.0258350463663417e-11,4,1776,8
42,Growing TT,84,8,8.058697551893939e-10,0.05764651298522949,1.0,1.0258350463663417e-11,4,1776,8
42,Poly.Reg.,84,1,0.15374943123194407,0.000827789306640625,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,2,0.09502896788952185,0.0020821094512939453,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,3,1.4599831611235384e-16,0.003617525100708008,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,4,2.382947851960134e-16,0.005526065826416016,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,5,5.446425480648915e-16,0.007896184921264648,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,6,3.977187769582257e-14,0.010803699493408203,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,7,0.0031472483644655823,0.014024972915649414,1.0,7.850462293418876e-17,3,20,8
42,Poly.Reg.,84,8,0.005503823541328331,0.016987323760986328,1.0,7.850462293418876e-17,3,20,8
42,CPD,84,2,0.09502896788952084,0.026143789291381836,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,3,3.065977312315548e-13,0.08142590522766113,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,4,1.053675108090229e-11,0.16743707656860352,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,5,3.366890602958123e-10,0.36983513832092285,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,6,2.154946841544199e-06,1.9686071872711182,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,7,0.0017990882436720106,2.2303543090820312,1.0,2.0165759933080364e-13,3,1200,8
42,CPD,84,8,0.010312609020885617,2.5932729244232178,1.0,2.0165759933080364e-13,3,1200,8
42,TT,84,2,0.09502896788950717,0.022757530212402344,1.0,6.184004573936466e-12,3,672,8
42,TT,84,3,5.754386639694903e-12,0.0798485279083252,1.0,6.184004573936466e-12,3,672,8
42,TT,84,4,7.120473615321975e-12,0.1778268814086914,1.0,6.184004573936466e-12,3,672,8
42,TT,84,5,2.234449631936162e-10,0.32266831398010254,1.0,6.184004573936466e-12,3,672,8
42,TT,84,6,7.202003525321157e-07,0.5199332237243652,1.0,6.184004573936466e-12,3,672,8
42,TT,84,7,0.0023660911515089767,0.777073860168457,1.0,6.184004573936466e-12,3,672,8
42,TT,84,8,0.007205378442297585,1.0994048118591309,1.0,6.184004573936466e-12,3,672,8
42,Growing CPD,84,1,0.1537494312319417,0.0053272247314453125,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,2,0.0950289678893349,0.013457775115966797,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,3,4.4670377522640415e-13,0.021347761154174805,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,4,1.496787619956549e-11,0.029266357421875,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,5,9.22270289268296e-10,0.03701138496398926,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,6,4.40076042803529e-07,0.04493069648742676,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,7,4.700634859244439e-06,0.052666425704956055,1.0,3.078809291298892e-13,3,1200,8
42,Growing CPD,84,8,7.3753602731212866e-06,0.06042146682739258,1.0,3.078809291298892e-13,3,1200,8
42,Growing TT,120,1,0.11282689528022656,0.0043485164642333984,1.0,7.31260488698086e-12,4,1776,8
42,Growing TT,120,2,0.06408371413121337,0.012139558792114258,1.0,7.31260488698086e-12,4,1776,8
42,Growing TT,120,3,1.537655177047023e-08,0.01990509033203125,1.0,7.31260488698086e-12,4,1776,8
42,Growing TT,120,4,7.138861672437928e-12,0.027811765670776367,1.0,7.31260488698086e-12,4,1776,8
