dataset,num_channels,num_layers,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,early_stopping
student_perf,16,1,7.5682705851836145,-7.987050980390828,,865,42,mlp,51
student_perf,16,1,6.896808632394314,-6.463117083367345,,865,43,mlp,51
student_perf,16,1,7.823475878069671,-8.603364198103492,,865,44,mlp,51
student_perf,16,1,7.15254469215188,-7.026848459987351,,865,45,mlp,51
student_perf,16,1,7.767750824592419,-8.467045734085596,,865,46,mlp,51
student_perf,64,1,2.677536638415479,-0.12485035106371445,,3457,42,mlp,51
student_perf,64,1,2.5802639852442115,-0.04460520369957921,,3457,43,mlp,51
student_perf,64,1,2.728764312555887,-0.16830425097985913,,3457,44,mlp,51
student_perf,64,1,2.6029514914106904,-0.0630557796589657,,3457,45,mlp,51
student_perf,64,1,2.750757529865541,-0.18721267494573035,,3457,46,mlp,51
student_perf,256,1,2.198487226488389,0.24164632280429854,,13825,42,mlp,51
student_perf,256,1,2.208280345071171,0.23487513184428732,,13825,43,mlp,51
student_perf,256,1,2.21026337511572,0.2335003545384371,,13825,44,mlp,51
student_perf,256,1,2.2253841107001637,0.22297700861401148,,13825,45,mlp,51
student_perf,256,1,2.233231357292127,0.21748740202325567,,13825,46,mlp,51
student_perf,16,3,7.32751013399344,-7.424356930735954,,1473,42,mlp,51
student_perf,16,3,8.263968626583928,-9.715223231258124,,1473,43,mlp,51
student_perf,16,3,8.067908013633149,-9.212822398479863,,1473,44,mlp,51
student_perf,16,3,7.380056904847566,-7.545615034616439,,1473,45,mlp,51
student_perf,16,3,9.080272033578165,-11.936643876357103,,1473,46,mlp,51
student_perf,64,3,3.048421003049348,-0.45805462224404714,,12033,42,mlp,51
student_perf,64,3,3.1197938255936832,-0.5271288863264598,,12033,43,mlp,51
student_perf,64,3,2.8694547994894357,-0.2918815016835419,,12033,44,mlp,51
student_perf,64,3,2.8631292306165697,-0.286192004040565,,12033,45,mlp,51
student_perf,64,3,2.9438310912557286,-0.3597206062496201,,12033,46,mlp,51
student_perf,256,3,2.5253787634035647,-0.0006379083577110478,,146433,42,mlp,51
student_perf,256,3,2.6746969576215887,-0.12246567996884528,,146433,43,mlp,51
student_perf,256,3,2.5284584196498843,-0.003079918104055057,,146433,44,mlp,51
student_perf,256,3,2.447599035579453,0.06005065308725066,,146433,45,mlp,51
student_perf,256,3,2.598598300812551,-0.05950303212760355,,146433,46,mlp,51
student_perf,16,5,7.815795218870349,-8.584517342337682,,2081,42,mlp,51
student_perf,16,5,7.8849289510429035,-8.75482477043116,,2081,43,mlp,51
student_perf,16,5,7.978358542400719,-8.987366847945674,,2081,44,mlp,51
student_perf,16,5,8.036529697213846,-9.133535923886882,,2081,45,mlp,51
student_perf,16,5,8.613122323460933,-10.639789700825443,,2081,46,mlp,51
student_perf,64,5,3.378381567702926,-0.7907761492446783,,20609,42,mlp,51
student_perf,64,5,3.050989348294516,-0.4605125276156061,,20609,43,mlp,51
student_perf,64,5,3.4254555565589477,-0.8410287811759443,,20609,44,mlp,51
student_perf,64,5,3.1657990971574934,-0.5724998238528243,,20609,45,mlp,51
student_perf,64,5,3.300902822600824,-0.7095798160850244,,20609,46,mlp,51
student_perf,256,5,2.469491613324413,0.0431606776066753,,279041,42,mlp,51
student_perf,256,5,2.4948677136860837,0.023394986879077484,,279041,43,mlp,51
student_perf,256,5,2.4012888422127485,0.09528308651202677,,279041,44,mlp,51
student_perf,256,5,2.279499468712599,0.18472731052654168,,279041,45,mlp,51
student_perf,256,5,2.463972378917502,0.047432908397823215,,279041,46,mlp,51
