dataset,num_channels,num_layers,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,early_stopping
bank,16,1,,,0.9013565319964613,610,42,mlp,34
bank,16,1,,,0.9025361250368623,610,43,mlp,34
bank,16,1,,,0.8969330580949573,610,44,mlp,34
bank,16,1,,,0.898997345915659,610,45,mlp,34
bank,16,1,,,0.9003243880861103,610,46,mlp,34
bank,64,1,,,0.898849896785609,2434,42,mlp,34
bank,64,1,,,0.8985549985255087,2434,43,mlp,34
bank,64,1,,,0.8991447950457092,2434,44,mlp,34
bank,64,1,,,0.898849896785609,2434,45,mlp,34
bank,64,1,,,0.897817752875258,2434,46,mlp,34
bank,256,1,,,0.8975228546151578,9730,42,mlp,34
bank,256,1,,,0.8972279563550575,9730,43,mlp,34
bank,256,1,,,0.9006192863462106,9730,44,mlp,34
bank,256,1,,,0.8969330580949573,9730,45,mlp,34
bank,256,1,,,0.8947213211442052,9730,46,mlp,34
bank,16,3,,,0.8975228546151578,1218,42,mlp,34
bank,16,3,,,0.8997345915659097,1218,43,mlp,34
bank,16,3,,,0.897817752875258,1218,44,mlp,34
bank,16,3,,,0.8994396933058095,1218,45,mlp,34
bank,16,3,,,0.8969330580949573,1218,46,mlp,34
bank,64,3,,,0.8917723385432026,11010,42,mlp,34
bank,64,3,,,0.8892657033323503,11010,43,mlp,34
bank,64,3,,,0.8869065172515482,11010,44,mlp,34
bank,64,3,,,0.890002948982601,11010,45,mlp,34
bank,64,3,,,0.8948687702742554,11010,46,mlp,34
bank,256,3,,,0.8908876437629017,142338,42,mlp,34
bank,256,3,,,0.8845473311707461,142338,43,mlp,34
bank,256,3,,,0.8842524329106458,142338,44,mlp,34
bank,256,3,,,0.8861692716012975,142338,45,mlp,34
bank,256,3,,,0.8926570333235034,142338,46,mlp,34
bank,16,5,,,0.8973754054851076,1826,42,mlp,34
bank,16,5,,,0.8961958124447066,1826,43,mlp,34
bank,16,5,,,0.8945738720141552,1826,44,mlp,34
bank,16,5,,,0.8925095841934533,1826,45,mlp,34
bank,16,5,,,0.8957534650545562,1826,46,mlp,34
bank,64,5,,,0.8928044824535535,19586,42,mlp,34
bank,64,5,,,0.8917723385432026,19586,43,mlp,34
bank,64,5,,,0.8905927455028015,19586,44,mlp,34
bank,64,5,,,0.8888233559422,19586,45,mlp,34
bank,64,5,,,0.8938366263639045,19586,46,mlp,34
bank,256,5,,,0.893246829843704,274946,42,mlp,34
bank,256,5,,,0.8905927455028015,274946,43,mlp,34
bank,256,5,,,0.8928044824535535,274946,44,mlp,34
bank,256,5,,,0.8894131524624005,274946,45,mlp,34
bank,256,5,,,0.8920672368033029,274946,46,mlp,34
