dataset,n_estimators,max_depth,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,learning_rate
energy_efficiency,50,3,0.756426980725913,0.9944021785631275,,,42,xgboost,0.1
energy_efficiency,50,3,0.756426980725913,0.9944021785631275,,,43,xgboost,0.1
energy_efficiency,50,3,0.756426980725913,0.9944021785631275,,,44,xgboost,0.1
energy_efficiency,50,3,0.756426980725913,0.9944021785631275,,,45,xgboost,0.1
energy_efficiency,50,3,0.756426980725913,0.9944021785631275,,,46,xgboost,0.1
energy_efficiency,50,6,0.4134666661092715,0.9983275003977413,,,42,xgboost,0.1
energy_efficiency,50,6,0.4134666661092715,0.9983275003977413,,,43,xgboost,0.1
energy_efficiency,50,6,0.4134666661092715,0.9983275003977413,,,44,xgboost,0.1
energy_efficiency,50,6,0.4134666661092715,0.9983275003977413,,,45,xgboost,0.1
energy_efficiency,50,6,0.4134666661092715,0.9983275003977413,,,46,xgboost,0.1
energy_efficiency,50,9,0.40687440805741865,0.9983804074633702,,,42,xgboost,0.1
energy_efficiency,50,9,0.40687440805741865,0.9983804074633702,,,43,xgboost,0.1
energy_efficiency,50,9,0.40687440805741865,0.9983804074633702,,,44,xgboost,0.1
energy_efficiency,50,9,0.40687440805741865,0.9983804074633702,,,45,xgboost,0.1
energy_efficiency,50,9,0.40687440805741865,0.9983804074633702,,,46,xgboost,0.1
energy_efficiency,100,3,0.4785781842330642,0.9977592633694479,,,42,xgboost,0.1
energy_efficiency,100,3,0.4785781842330642,0.9977592633694479,,,43,xgboost,0.1
energy_efficiency,100,3,0.4785781842330642,0.9977592633694479,,,44,xgboost,0.1
energy_efficiency,100,3,0.4785781842330642,0.9977592633694479,,,45,xgboost,0.1
energy_efficiency,100,3,0.4785781842330642,0.9977592633694479,,,46,xgboost,0.1
energy_efficiency,100,6,0.368335778904599,0.9986726885761704,,,42,xgboost,0.1
energy_efficiency,100,6,0.368335778904599,0.9986726885761704,,,43,xgboost,0.1
energy_efficiency,100,6,0.368335778904599,0.9986726885761704,,,44,xgboost,0.1
energy_efficiency,100,6,0.368335778904599,0.9986726885761704,,,45,xgboost,0.1
energy_efficiency,100,6,0.368335778904599,0.9986726885761704,,,46,xgboost,0.1
energy_efficiency,100,9,0.37702136534703035,0.9986093528748194,,,42,xgboost,0.1
energy_efficiency,100,9,0.37702136534703035,0.9986093528748194,,,43,xgboost,0.1
energy_efficiency,100,9,0.37702136534703035,0.9986093528748194,,,44,xgboost,0.1
energy_efficiency,100,9,0.37702136534703035,0.9986093528748194,,,45,xgboost,0.1
energy_efficiency,100,9,0.37702136534703035,0.9986093528748194,,,46,xgboost,0.1
energy_efficiency,200,3,0.4260856819263641,0.9982238530283685,,,42,xgboost,0.1
energy_efficiency,200,3,0.4260856819263641,0.9982238530283685,,,43,xgboost,0.1
energy_efficiency,200,3,0.4260856819263641,0.9982238530283685,,,44,xgboost,0.1
energy_efficiency,200,3,0.4260856819263641,0.9982238530283685,,,45,xgboost,0.1
energy_efficiency,200,3,0.4260856819263641,0.9982238530283685,,,46,xgboost,0.1
energy_efficiency,200,6,0.35903495422587905,0.9987388739916019,,,42,xgboost,0.1
energy_efficiency,200,6,0.35903495422587905,0.9987388739916019,,,43,xgboost,0.1
energy_efficiency,200,6,0.35903495422587905,0.9987388739916019,,,44,xgboost,0.1
energy_efficiency,200,6,0.35903495422587905,0.9987388739916019,,,45,xgboost,0.1
energy_efficiency,200,6,0.35903495422587905,0.9987388739916019,,,46,xgboost,0.1
energy_efficiency,200,9,0.37429092980729717,0.9986294224159484,,,42,xgboost,0.1
energy_efficiency,200,9,0.37429092980729717,0.9986294224159484,,,43,xgboost,0.1
energy_efficiency,200,9,0.37429092980729717,0.9986294224159484,,,44,xgboost,0.1
energy_efficiency,200,9,0.37429092980729717,0.9986294224159484,,,45,xgboost,0.1
energy_efficiency,200,9,0.37429092980729717,0.9986294224159484,,,46,xgboost,0.1
energy_efficiency,500,3,0.3981504981743716,0.9984491151784982,,,42,xgboost,0.1
energy_efficiency,500,3,0.3981504981743716,0.9984491151784982,,,43,xgboost,0.1
energy_efficiency,500,3,0.3981504981743716,0.9984491151784982,,,44,xgboost,0.1
energy_efficiency,500,3,0.3981504981743716,0.9984491151784982,,,45,xgboost,0.1
energy_efficiency,500,3,0.3981504981743716,0.9984491151784982,,,46,xgboost,0.1
energy_efficiency,500,6,0.3455589728100344,0.9988317672758513,,,42,xgboost,0.1
energy_efficiency,500,6,0.3455589728100344,0.9988317672758513,,,43,xgboost,0.1
energy_efficiency,500,6,0.3455589728100344,0.9988317672758513,,,44,xgboost,0.1
energy_efficiency,500,6,0.3455589728100344,0.9988317672758513,,,45,xgboost,0.1
energy_efficiency,500,6,0.3455589728100344,0.9988317672758513,,,46,xgboost,0.1
energy_efficiency,500,9,0.3742876675307494,0.9986294463074364,,,42,xgboost,0.1
energy_efficiency,500,9,0.3742876675307494,0.9986294463074364,,,43,xgboost,0.1
energy_efficiency,500,9,0.3742876675307494,0.9986294463074364,,,44,xgboost,0.1
energy_efficiency,500,9,0.3742876675307494,0.9986294463074364,,,45,xgboost,0.1
energy_efficiency,500,9,0.3742876675307494,0.9986294463074364,,,46,xgboost,0.1
