dataset,num_channels,num_layers,val_rmse,val_r2,val_accuracy,num_params,seed,model_type,early_stopping
appliances,16,1,81.63270608043797,0.22055215588839516,,497,42,mlp,28
appliances,16,1,81.67187623989977,0.21980396505304212,,497,43,mlp,28
appliances,16,1,81.14794734952406,0.2297818455958306,,497,44,mlp,28
appliances,16,1,81.88456796397257,0.21573506590737135,,497,45,mlp,28
appliances,16,1,81.48667288829226,0.2233383784929478,,497,46,mlp,28
appliances,64,1,79.75158435481042,0.25606102407482767,,1985,42,mlp,28
appliances,64,1,79.61278509359775,0.25864826609812763,,1985,43,mlp,28
appliances,64,1,80.00574741521417,0.25131169892835725,,1985,44,mlp,28
appliances,64,1,79.98585422360719,0.2516839708877775,,1985,45,mlp,28
appliances,64,1,79.52542523739598,0.2602743578749963,,1985,46,mlp,28
appliances,256,1,78.1295378842483,0.28601484095798924,,7937,42,mlp,28
appliances,256,1,78.25789392761561,0.28366695584320667,,7937,43,mlp,28
appliances,256,1,78.2805924436848,0.2832513541871752,,7937,44,mlp,28
appliances,256,1,78.26148412404265,0.2836012286635282,,7937,45,mlp,28
appliances,256,1,78.00245601616261,0.28833562200803065,,7937,46,mlp,28
appliances,16,3,79.67905874402113,0.25741347609312826,,1105,42,mlp,28
appliances,16,3,78.30134340370208,0.2828713061227288,,1105,43,mlp,28
appliances,16,3,79.09993373526382,0.2681688133960538,,1105,44,mlp,28
appliances,16,3,79.75800332930578,0.25594126425996566,,1105,45,mlp,28
appliances,16,3,77.96777622807622,0.28896829140455593,,1105,46,mlp,28
appliances,64,3,74.91723788237094,0.34351896022039763,,10561,42,mlp,28
appliances,64,3,75.2480255542048,0.33770894231034765,,10561,43,mlp,28
appliances,64,3,77.07248651070772,0.30520383243841587,,10561,44,mlp,28
appliances,64,3,76.18154638534747,0.3211743541675566,,10561,45,mlp,28
appliances,64,3,75.39419744966776,0.3351333965651221,,10561,46,mlp,28
appliances,256,3,76.40818015815933,0.31712944664642384,,140545,42,mlp,28
appliances,256,3,75.48692595345946,0.333496931137361,,140545,43,mlp,28
appliances,256,3,77.5933794334142,0.2957805630296857,,140545,44,mlp,28
appliances,256,3,75.47294103720166,0.33374386465782857,,140545,45,mlp,28
appliances,256,3,75.62312169491348,0.33108971246056196,,140545,46,mlp,28
appliances,16,5,80.3376028926987,0.2450878560897587,,1713,42,mlp,28
appliances,16,5,79.67310272442948,0.2575244888146624,,1713,43,mlp,28
appliances,16,5,80.08873248401365,0.24975775626846386,,1713,44,mlp,28
appliances,16,5,79.27478607689278,0.2649297758239081,,1713,45,mlp,28
appliances,16,5,79.17783964748207,0.2667265352509095,,1713,46,mlp,28
appliances,64,5,76.38218002259975,0.31759410124585274,,19137,42,mlp,28
appliances,64,5,75.07266918575633,0.3407921230943335,,19137,43,mlp,28
appliances,64,5,73.9667340123452,0.36007134255004014,,19137,44,mlp,28
appliances,64,5,75.75275962760371,0.3287943701886422,,19137,45,mlp,28
appliances,64,5,75.80397986982003,0.3278863917098386,,19137,46,mlp,28
appliances,256,5,77.86130022418615,0.2909089936735332,,273153,42,mlp,28
appliances,256,5,75.91614552244303,0.32589589367125427,,273153,43,mlp,28
appliances,256,5,75.9883160226337,0.32461359580887283,,273153,44,mlp,28
appliances,256,5,78.19778982051719,0.28476685828962944,,273153,45,mlp,28
appliances,256,5,73.87489783813177,0.36165941095062226,,273153,46,mlp,28
